datetime,00060_Maximum,00060_Maximum_cd,site_no,00060_Minimum,00060_Minimum_cd,00060_Mean,00060_Mean_cd
2015-01-22 00:00:00+00:00,19.8,A,08171350,3.86,A,12.5,A
2015-01-23 00:00:00+00:00,109.0,A,08171350,9.37,A,57.5,A
2015-01-24 00:00:00+00:00,104.0,A,08171350,77.4,A,94.0,A
2015-01-25 00:00:00+00:00,77.4,A,08171350,54.0,A,64.5,A
2015-01-26 00:00:00+00:00,54.0,A,08171350,40.3,A,46.8,A
2015-01-27 00:00:00+00:00,40.3,A,08171350,33.2,A,36.8,A
2015-01-28 00:00:00+00:00,33.2,A,08171350,25.3,A,29.8,A
2015-01-29 00:00:00+00:00,27.7,A,08171350,18.8,A,24.5,A
2015-01-30 00:00:00+00:00,22.0,A,08171350,17.0,A,18.7,A
2015-01-31 00:00:00+00:00,18.4,A,08171350,14.5,A,16.8,A
2015-02-01 00:00:00+00:00,16.3,A,08171350,12.6,A,15.0,A
2015-02-02 00:00:00+00:00,15.6,A,08171350,12.1,A,13.7,A
2015-02-03 00:00:00+00:00,13.9,A,08171350,11.4,A,12.9,A
2015-02-04 00:00:00+00:00,13.3,A,08171350,10.1,A,12.1,A
2015-02-05 00:00:00+00:00,13.6,A,08171350,10.9,A,12.1,A
2015-02-06 00:00:00+00:00,12.5,A,08171350,9.9,A,11.6,A
2015-02-07 00:00:00+00:00,11.3,A,08171350,8.99,A,10.4,A
2015-02-08 00:00:00+00:00,10.7,A,08171350,9.12,A,9.92,A
2015-02-09 00:00:00+00:00,10.7,A,08171350,8.96,A,10.3,A
2015-02-10 00:00:00+00:00,10.2,A,08171350,8.39,A,9.75,A
2015-02-11 00:00:00+00:00,9.67,A,08171350,8.24,A,9.29,A
2015-02-12 00:00:00+00:00,8.63,A,08171350,7.22,A,7.97,A
2015-02-13 00:00:00+00:00,8.49,A,08171350,6.84,A,8.0,A
2015-02-14 00:00:00+00:00,7.83,A,08171350,6.71,A,7.61,A
2015-02-15 00:00:00+00:00,7.57,A,08171350,6.46,A,7.26,A
2015-02-16 00:00:00+00:00,7.05,A,08171350,5.5,A,6.2,A
2015-02-17 00:00:00+00:00,6.55,A,08171350,5.39,A,6.0,A
2015-02-18 00:00:00+00:00,6.21,A,08171350,5.01,A,5.92,A
2015-02-19 00:00:00+00:00,6.09,A,08171350,4.82,A,5.7,A
2015-02-20 00:00:00+00:00,5.87,A,08171350,4.82,A,5.25,A
2015-02-21 00:00:00+00:00,5.56,A,08171350,4.65,A,5.16,A
2015-02-22 00:00:00+00:00,5.56,A,08171350,4.17,A,4.81,A
2015-02-23 00:00:00+00:00,4.65,A,08171350,4.1,A,4.33,A
2015-02-24 00:00:00+00:00,5.0,A,08171350,4.1,A,4.54,A
2015-02-25 00:00:00+00:00,4.91,A,08171350,4.17,A,4.79,A
2015-02-26 00:00:00+00:00,4.91,A,08171350,3.81,A,4.39,A
2015-02-27 00:00:00+00:00,4.33,A,08171350,3.74,A,4.0,A
2015-02-28 00:00:00+00:00,4.25,A,08171350,3.74,A,4.0,A
2015-03-01 00:00:00+00:00,5.27,A,08171350,3.88,A,4.16,A
2015-03-02 00:00:00+00:00,4.57,A,08171350,3.74,A,4.11,A
2015-03-03 00:00:00+00:00,4.57,A,08171350,3.88,A,4.49,A
2015-03-04 00:00:00+00:00,4.57,A,08171350,3.46,A,4.23,A
2015-03-05 00:00:00+00:00,4.49,A,08171350,3.61,A,3.96,A
2015-03-06 00:00:00+00:00,4.49,A,08171350,3.61,A,4.3,A
2015-03-07 00:00:00+00:00,4.57,A,08171350,3.88,A,4.45,A
2015-03-08 00:00:00+00:00,6.19,A,08171350,4.17,A,5.03,A
2015-03-09 00:00:00+00:00,8.67,A,08171350,4.91,A,6.86,A
2015-03-10 00:00:00+00:00,7.38,A,08171350,5.56,A,6.51,A
2015-03-11 00:00:00+00:00,19.5,A,08171350,5.97,A,16.3,A
2015-03-12 00:00:00+00:00,18.4,A,08171350,14.0,A,16.4,A
2015-03-13 00:00:00+00:00,16.6,A,08171350,13.4,A,16.0,A
2015-03-14 00:00:00+00:00,16.3,A,08171350,12.4,A,14.7,A
2015-03-15 00:00:00+00:00,14.8,A,08171350,11.9,A,13.7,A
2015-03-16 00:00:00+00:00,14.0,A,08171350,12.2,A,13.5,A
2015-03-17 00:00:00+00:00,13.4,A,08171350,11.5,A,13.1,A
2015-03-18 00:00:00+00:00,14.5,A,08171350,11.5,A,13.5,A
2015-03-19 00:00:00+00:00,15.4,A,08171350,12.7,A,14.8,A
2015-03-20 00:00:00+00:00,19.9,A,08171350,12.4,A,15.1,A
2015-03-21 00:00:00+00:00,26.6,A,08171350,14.0,A,20.0,A
2015-03-22 00:00:00+00:00,33.0,A,08171350,26.1,A,30.7,A
2015-03-23 00:00:00+00:00,31.1,A,08171350,29.3,A,30.3,A
2015-03-24 00:00:00+00:00,30.2,A,08171350,24.1,A,28.3,A
2015-03-25 00:00:00+00:00,28.8,A,08171350,25.6,A,28.3,A
2015-03-26 00:00:00+00:00,28.4,A,08171350,22.3,A,26.1,A
2015-03-27 00:00:00+00:00,27.5,A,08171350,22.3,A,26.2,A
2015-03-28 00:00:00+00:00,26.1,A,08171350,20.3,A,24.1,A
2015-03-29 00:00:00+00:00,25.6,A,08171350,20.7,A,23.9,A
2015-03-30 00:00:00+00:00,25.6,A,08171350,21.1,A,24.6,A
2015-03-31 00:00:00+00:00,25.1,A,08171350,20.7,A,23.5,A
2015-04-01 00:00:00+00:00,28.8,A,08171350,20.3,A,24.8,A
2015-04-02 00:00:00+00:00,35.5,A,08171350,27.5,A,31.5,A
2015-04-03 00:00:00+00:00,28.0,A,08171350,20.7,A,25.5,A
2015-04-04 00:00:00+00:00,23.7,A,08171350,19.9,A,22.0,A
2015-04-05 00:00:00+00:00,23.2,A,08171350,22.8,A,23.1,A
2015-04-06 00:00:00+00:00,23.7,A,08171350,18.7,A,22.0,A
2015-04-07 00:00:00+00:00,24.1,A,08171350,20.3,A,22.9,A
2015-04-08 00:00:00+00:00,23.7,A,08171350,18.7,A,22.1,A
2015-04-09 00:00:00+00:00,21.9,A,08171350,18.4,A,20.6,A
2015-04-10 00:00:00+00:00,24.6,A,08171350,18.7,A,21.3,A
2015-04-11 00:00:00+00:00,23.2,A,08171350,19.9,A,22.3,A
2015-04-12 00:00:00+00:00,23.7,A,08171350,20.3,A,23.1,A
2015-04-13 00:00:00+00:00,22.8,A,08171350,18.7,A,21.3,A
2015-04-14 00:00:00+00:00,22.3,A,08171350,18.7,A,21.3,A
2015-04-15 00:00:00+00:00,21.5,A,08171350,17.3,A,19.9,A
2015-04-16 00:00:00+00:00,46.0,A,08171350,15.4,A,20.7,A
2015-04-17 00:00:00+00:00,34.5,A,08171350,18.0,A,23.9,A
2015-04-18 00:00:00+00:00,39.0,A,08171350,22.8,A,29.3,A
2015-04-19 00:00:00+00:00,29.7,A,08171350,20.7,A,25.2,A
2015-04-20 00:00:00+00:00,27.1,A,08171350,21.9,A,24.6,A
2015-04-21 00:00:00+00:00,28.4,A,08171350,27.1,A,27.9,A
2015-04-22 00:00:00+00:00,28.4,A,08171350,27.5,A,28.1,A
2015-04-23 00:00:00+00:00,28.0,A,08171350,24.6,A,27.1,A
2015-04-24 00:00:00+00:00,55.3,A,08171350,22.8,A,35.8,A
2015-04-25 00:00:00+00:00,263.0,A,08171350,42.8,A,162.0,A
2015-04-26 00:00:00+00:00,245.0,A,08171350,225.0,A,234.0,A
2015-04-27 00:00:00+00:00,247.0,A,08171350,211.0,A,228.0,A
2015-04-28 00:00:00+00:00,230.0,A,08171350,213.0,A,223.0,A
2015-04-29 00:00:00+00:00,224.0,A,08171350,202.0,A,215.0,A
2015-04-30 00:00:00+00:00,214.0,A,08171350,202.0,A,211.0,A
2015-05-01 00:00:00+00:00,213.0,A,08171350,199.0,A,208.0,A
2015-05-02 00:00:00+00:00,208.0,A,08171350,195.0,A,204.0,A
2015-05-03 00:00:00+00:00,201.0,A,08171350,182.0,A,196.0,A
2015-05-04 00:00:00+00:00,192.0,A,08171350,187.0,A,191.0,A
2015-05-05 00:00:00+00:00,211.0,A,08171350,172.0,A,187.0,A
2015-05-06 00:00:00+00:00,198.0,A,08171350,179.0,A,193.0,A
2015-05-07 00:00:00+00:00,196.0,A,08171350,187.0,A,195.0,A
