datetime,00060_Mean,00060_Mean_cd,site_no
2019-08-15 00:00:00+00:00,15.0,A,08083235
2019-08-16 00:00:00+00:00,14.9,A,08083235
2019-08-17 00:00:00+00:00,14.7,A,08083235
2019-08-18 00:00:00+00:00,14.4,A,08083235
2019-08-19 00:00:00+00:00,14.0,A,08083235
2019-08-20 00:00:00+00:00,13.7,A,08083235
2019-08-21 00:00:00+00:00,13.5,A,08083235
2019-08-22 00:00:00+00:00,13.4,A,08083235
2019-08-23 00:00:00+00:00,13.3,A,08083235
2019-08-24 00:00:00+00:00,13.3,A,08083235
2019-08-25 00:00:00+00:00,13.4,A,08083235
2019-08-26 00:00:00+00:00,13.7,A,08083235
2019-08-27 00:00:00+00:00,12.7,A,08083235
2019-08-28 00:00:00+00:00,12.2,A,08083235
2019-08-29 00:00:00+00:00,12.5,A,08083235
2019-08-30 00:00:00+00:00,13.7,A,08083235
2019-08-31 00:00:00+00:00,12.3,A,08083235
2019-09-01 00:00:00+00:00,13.0,A,08083235
2019-09-02 00:00:00+00:00,12.8,A,08083235
2019-09-03 00:00:00+00:00,11.6,A,08083235
2019-09-04 00:00:00+00:00,11.2,A,08083235
2019-09-05 00:00:00+00:00,10.8,A,08083235
2019-09-06 00:00:00+00:00,10.7,A,08083235
2019-09-07 00:00:00+00:00,10.5,A,08083235
2019-09-08 00:00:00+00:00,10.4,A,08083235
2019-09-09 00:00:00+00:00,10.1,A,08083235
2019-09-10 00:00:00+00:00,9.81,A,08083235
2019-09-11 00:00:00+00:00,9.61,A,08083235
2019-09-12 00:00:00+00:00,9.43,A,08083235
2019-09-13 00:00:00+00:00,9.9,A,08083235
2019-09-14 00:00:00+00:00,12.3,A,08083235
2019-09-15 00:00:00+00:00,17.1,A,08083235
2019-09-16 00:00:00+00:00,16.4,A,08083235
2019-09-17 00:00:00+00:00,12.2,A,08083235
2019-09-18 00:00:00+00:00,10.7,A,08083235
2019-09-19 00:00:00+00:00,10.1,A,08083235
2019-09-20 00:00:00+00:00,9.73,A,08083235
2019-09-21 00:00:00+00:00,9.45,A,08083235
2019-09-22 00:00:00+00:00,9.54,A,08083235
2019-09-23 00:00:00+00:00,10.1,A,08083235
2019-09-24 00:00:00+00:00,12.7,A,08083235
2019-09-25 00:00:00+00:00,13.3,A,08083235
2019-09-26 00:00:00+00:00,27.3,A,08083235
2019-09-27 00:00:00+00:00,20.0,A,08083235
2019-09-28 00:00:00+00:00,13.7,A,08083235
2019-09-29 00:00:00+00:00,10.6,A,08083235
2019-09-30 00:00:00+00:00,9.34,A,08083235
2019-10-01 00:00:00+00:00,8.71,A,08083235
2019-10-02 00:00:00+00:00,8.22,A,08083235
2019-10-03 00:00:00+00:00,8.04,A,08083235
2019-10-04 00:00:00+00:00,7.96,A,08083235
2019-10-05 00:00:00+00:00,8.0,A,08083235
2019-10-06 00:00:00+00:00,7.79,A,08083235
2019-10-07 00:00:00+00:00,7.4,A,08083235
2019-10-08 00:00:00+00:00,7.31,A,08083235
2019-10-09 00:00:00+00:00,7.3,A,08083235
2019-10-10 00:00:00+00:00,7.27,A,08083235
2019-10-11 00:00:00+00:00,6.87,A,08083235
2019-10-12 00:00:00+00:00,6.89,A,08083235
2019-10-13 00:00:00+00:00,7.06,A,08083235
2019-10-14 00:00:00+00:00,7.25,A,08083235
2019-10-15 00:00:00+00:00,7.42,A,08083235
2019-10-16 00:00:00+00:00,7.27,A,08083235
2019-10-17 00:00:00+00:00,7.27,A,08083235
2019-10-18 00:00:00+00:00,7.31,A,08083235
2019-10-19 00:00:00+00:00,7.36,A,08083235
2019-10-20 00:00:00+00:00,7.28,A,08083235
2019-10-21 00:00:00+00:00,6.95,A,08083235
2019-10-22 00:00:00+00:00,6.62,A,08083235
2019-10-23 00:00:00+00:00,6.66,A,08083235
2019-10-24 00:00:00+00:00,6.59,A,08083235
2019-10-25 00:00:00+00:00,6.47,A,08083235
2019-10-26 00:00:00+00:00,6.79,A,08083235
2019-10-27 00:00:00+00:00,6.88,A,08083235
2019-10-28 00:00:00+00:00,6.76,A,08083235
2019-10-29 00:00:00+00:00,6.88,A,08083235
2019-10-30 00:00:00+00:00,7.16,A,08083235
2019-10-31 00:00:00+00:00,7.32,A,08083235
2019-11-01 00:00:00+00:00,7.45,A,08083235
2019-11-02 00:00:00+00:00,7.4,A,08083235
2019-11-03 00:00:00+00:00,7.58,A,08083235
2019-11-04 00:00:00+00:00,7.83,A,08083235
2019-11-05 00:00:00+00:00,7.97,A,08083235
2019-11-06 00:00:00+00:00,8.27,A,08083235
2019-11-07 00:00:00+00:00,18.1,A,08083235
2019-11-08 00:00:00+00:00,29.8,A,08083235
2019-11-09 00:00:00+00:00,25.3,A,08083235
2019-11-10 00:00:00+00:00,27.4,A,08083235
