datetime,00060_Maximum,00060_Maximum_cd,site_no,00060_Minimum,00060_Minimum_cd,00060_Mean,00060_Mean_cd
1970-01-01 00:00:00+00:00,,,08034500,,,560.0,A
1970-01-02 00:00:00+00:00,,,08034500,,,415.0,A
1970-01-03 00:00:00+00:00,,,08034500,,,325.0,A
1970-01-04 00:00:00+00:00,,,08034500,,,265.0,A
1970-01-05 00:00:00+00:00,,,08034500,,,305.0,A
1970-01-06 00:00:00+00:00,,,08034500,,,535.0,A
1970-01-07 00:00:00+00:00,,,08034500,,,470.0,A
1970-01-08 00:00:00+00:00,,,08034500,,,415.0,A
1970-01-09 00:00:00+00:00,,,08034500,,,385.0,A
1970-01-10 00:00:00+00:00,,,08034500,,,360.0,A
1970-01-11 00:00:00+00:00,,,08034500,,,325.0,A
1970-01-12 00:00:00+00:00,,,08034500,,,295.0,A
1970-01-13 00:00:00+00:00,,,08034500,,,265.0,A
1970-01-14 00:00:00+00:00,,,08034500,,,240.0,A
1970-01-15 00:00:00+00:00,,,08034500,,,225.0,A
1970-01-16 00:00:00+00:00,,,08034500,,,210.0,A
1970-01-17 00:00:00+00:00,,,08034500,,,195.0,A
1970-01-18 00:00:00+00:00,,,08034500,,,186.0,A
1970-01-19 00:00:00+00:00,,,08034500,,,182.0,A
1970-01-20 00:00:00+00:00,,,08034500,,,178.0,A
1970-01-21 00:00:00+00:00,,,08034500,,,170.0,A
1970-01-22 00:00:00+00:00,,,08034500,,,162.0,A
1970-01-23 00:00:00+00:00,,,08034500,,,154.0,A
1970-01-24 00:00:00+00:00,,,08034500,,,151.0,A
1970-01-25 00:00:00+00:00,,,08034500,,,148.0,A
1970-01-26 00:00:00+00:00,,,08034500,,,148.0,A
1970-01-27 00:00:00+00:00,,,08034500,,,144.0,A
1970-01-28 00:00:00+00:00,,,08034500,,,144.0,A
1970-01-29 00:00:00+00:00,,,08034500,,,154.0,A
1970-01-30 00:00:00+00:00,,,08034500,,,148.0,A
1970-01-31 00:00:00+00:00,,,08034500,,,137.0,A
1970-02-01 00:00:00+00:00,,,08034500,,,148.0,A
1970-02-02 00:00:00+00:00,,,08034500,,,272.0,A
1970-02-03 00:00:00+00:00,,,08034500,,,360.0,A
1970-02-04 00:00:00+00:00,,,08034500,,,335.0,A
1970-02-05 00:00:00+00:00,,,08034500,,,360.0,A
1970-02-06 00:00:00+00:00,,,08034500,,,335.0,A
1970-02-07 00:00:00+00:00,,,08034500,,,280.0,A
1970-02-08 00:00:00+00:00,,,08034500,,,220.0,A
1970-02-09 00:00:00+00:00,,,08034500,,,210.0,A
1970-02-10 00:00:00+00:00,,,08034500,,,205.0,A
1970-02-11 00:00:00+00:00,,,08034500,,,200.0,A
1970-02-12 00:00:00+00:00,,,08034500,,,186.0,A
1970-02-13 00:00:00+00:00,,,08034500,,,162.0,A
1970-02-14 00:00:00+00:00,,,08034500,,,148.0,A
1970-02-15 00:00:00+00:00,,,08034500,,,151.0,A
1970-02-16 00:00:00+00:00,,,08034500,,,245.0,A
1970-02-17 00:00:00+00:00,,,08034500,,,272.0,A
1970-02-18 00:00:00+00:00,,,08034500,,,305.0,A
1970-02-19 00:00:00+00:00,,,08034500,,,315.0,A
1970-02-20 00:00:00+00:00,,,08034500,,,272.0,A
1970-02-21 00:00:00+00:00,,,08034500,,,245.0,A
1970-02-22 00:00:00+00:00,,,08034500,,,215.0,A
1970-02-23 00:00:00+00:00,,,08034500,,,170.0,A
1970-02-24 00:00:00+00:00,,,08034500,,,174.0,A
1970-02-25 00:00:00+00:00,,,08034500,,,618.0,A
1970-02-26 00:00:00+00:00,,,08034500,,,775.0,A
