datetime,00060_Maximum,00060_Maximum_cd,site_no,00060_Minimum,00060_Minimum_cd,00060_Mean,00060_Mean_cd
1970-01-01 00:00:00+00:00,,,07346050,,,1470.0,A
1970-01-02 00:00:00+00:00,,,07346050,,,1630.0,A
1970-01-03 00:00:00+00:00,,,07346050,,,1400.0,A
1970-01-04 00:00:00+00:00,,,07346050,,,1140.0,A
1970-01-05 00:00:00+00:00,,,07346050,,,905.0,A
1970-01-06 00:00:00+00:00,,,07346050,,,835.0,A
1970-01-07 00:00:00+00:00,,,07346050,,,747.0,A
1970-01-08 00:00:00+00:00,,,07346050,,,619.0,A
1970-01-09 00:00:00+00:00,,,07346050,,,554.0,A
1970-01-10 00:00:00+00:00,,,07346050,,,513.0,A
1970-01-11 00:00:00+00:00,,,07346050,,,493.0,A
1970-01-12 00:00:00+00:00,,,07346050,,,474.0,A
1970-01-13 00:00:00+00:00,,,07346050,,,428.0,A
1970-01-14 00:00:00+00:00,,,07346050,,,353.0,A
1970-01-15 00:00:00+00:00,,,07346050,,,314.0,A
1970-01-16 00:00:00+00:00,,,07346050,,,270.0,A
1970-01-17 00:00:00+00:00,,,07346050,,,241.0,A
1970-01-18 00:00:00+00:00,,,07346050,,,214.0,A
1970-01-19 00:00:00+00:00,,,07346050,,,196.0,A
1970-01-20 00:00:00+00:00,,,07346050,,,184.0,A
1970-01-21 00:00:00+00:00,,,07346050,,,173.0,A
1970-01-22 00:00:00+00:00,,,07346050,,,162.0,A
1970-01-23 00:00:00+00:00,,,07346050,,,151.0,A
1970-01-24 00:00:00+00:00,,,07346050,,,146.0,A
1970-01-25 00:00:00+00:00,,,07346050,,,141.0,A
1970-01-26 00:00:00+00:00,,,07346050,,,141.0,A
1970-01-27 00:00:00+00:00,,,07346050,,,136.0,A
1970-01-28 00:00:00+00:00,,,07346050,,,136.0,A
1970-01-29 00:00:00+00:00,,,07346050,,,136.0,A
1970-01-30 00:00:00+00:00,,,07346050,,,126.0,A
1970-01-31 00:00:00+00:00,,,07346050,,,118.0,A
1970-02-01 00:00:00+00:00,,,07346050,,,156.0,A
1970-02-02 00:00:00+00:00,,,07346050,,,330.0,A
1970-02-03 00:00:00+00:00,,,07346050,,,377.0,A
1970-02-04 00:00:00+00:00,,,07346050,,,369.0,A
1970-02-05 00:00:00+00:00,,,07346050,,,369.0,A
1970-02-06 00:00:00+00:00,,,07346050,,,402.0,A
1970-02-07 00:00:00+00:00,,,07346050,,,455.0,A
1970-02-08 00:00:00+00:00,,,07346050,,,455.0,A
1970-02-09 00:00:00+00:00,,,07346050,,,419.0,A
1970-02-10 00:00:00+00:00,,,07346050,,,377.0,A
1970-02-11 00:00:00+00:00,,,07346050,,,314.0,A
1970-02-12 00:00:00+00:00,,,07346050,,,255.0,A
1970-02-13 00:00:00+00:00,,,07346050,,,202.0,A
1970-02-14 00:00:00+00:00,,,07346050,,,178.0,A
1970-02-15 00:00:00+00:00,,,07346050,,,190.0,A
1970-02-16 00:00:00+00:00,,,07346050,,,300.0,A
1970-02-17 00:00:00+00:00,,,07346050,,,322.0,A
1970-02-18 00:00:00+00:00,,,07346050,,,322.0,A
1970-02-19 00:00:00+00:00,,,07346050,,,337.0,A
1970-02-20 00:00:00+00:00,,,07346050,,,369.0,A
1970-02-21 00:00:00+00:00,,,07346050,,,385.0,A
1970-02-22 00:00:00+00:00,,,07346050,,,369.0,A
1970-02-23 00:00:00+00:00,,,07346050,,,330.0,A
1970-02-24 00:00:00+00:00,,,07346050,,,300.0,A
1970-02-25 00:00:00+00:00,,,07346050,,,419.0,A
1970-02-26 00:00:00+00:00,,,07346050,,,554.0,A
1970-02-27 00:00:00+00:00,,,07346050,,,597.0,A
1970-02-28 00:00:00+00:00,,,07346050,,,667.0,A
1970-03-01 00:00:00+00:00,,,07346050,,,985.0,A
1970-03-02 00:00:00+00:00,,,07346050,,,1260.0,A
1970-03-03 00:00:00+00:00,,,07346050,,,1320.0,A
1970-03-04 00:00:00+00:00,,,07346050,,,1470.0,A
1970-03-05 00:00:00+00:00,,,07346050,,,1630.0,A
1970-03-06 00:00:00+00:00,,,07346050,,,1630.0,A
1970-03-07 00:00:00+00:00,,,07346050,,,1470.0,A
1970-03-08 00:00:00+00:00,,,07346050,,,1260.0,A
1970-03-09 00:00:00+00:00,,,07346050,,,1030.0,A
1970-03-10 00:00:00+00:00,,,07346050,,,835.0,A
1970-03-11 00:00:00+00:00,,,07346050,,,719.0,A
1970-03-12 00:00:00+00:00,,,07346050,,,667.0,A
1970-03-13 00:00:00+00:00,,,07346050,,,597.0,A
1970-03-14 00:00:00+00:00,,,07346050,,,533.0,A
1970-03-15 00:00:00+00:00,,,07346050,,,554.0,A
1970-03-16 00:00:00+00:00,,,07346050,,,619.0,A
1970-03-17 00:00:00+00:00,,,07346050,,,667.0,A
1970-03-18 00:00:00+00:00,,,07346050,,,667.0,A
