datetime,00060_Maximum,00060_Maximum_cd,site_no,00060_Minimum,00060_Minimum_cd,00060_Mean,00060_Mean_cd
1970-01-01 00:00:00+00:00,,,08088000,,,555.0,A
1970-01-02 00:00:00+00:00,,,08088000,,,495.0,A
1970-01-03 00:00:00+00:00,,,08088000,,,426.0,A
1970-01-04 00:00:00+00:00,,,08088000,,,408.0,A
1970-01-05 00:00:00+00:00,,,08088000,,,367.0,A
1970-01-06 00:00:00+00:00,,,08088000,,,320.0,A
1970-01-07 00:00:00+00:00,,,08088000,,,250.0,A
1970-01-08 00:00:00+00:00,,,08088000,,,220.0,A
1970-01-09 00:00:00+00:00,,,08088000,,,200.0,A
1970-01-10 00:00:00+00:00,,,08088000,,,190.0,A
1970-01-11 00:00:00+00:00,,,08088000,,,202.0,A
1970-01-12 00:00:00+00:00,,,08088000,,,202.0,A
1970-01-13 00:00:00+00:00,,,08088000,,,199.0,A
1970-01-14 00:00:00+00:00,,,08088000,,,192.0,A
1970-01-15 00:00:00+00:00,,,08088000,,,182.0,A
1970-01-16 00:00:00+00:00,,,08088000,,,176.0,A
1970-01-17 00:00:00+00:00,,,08088000,,,182.0,A
1970-01-18 00:00:00+00:00,,,08088000,,,176.0,A
1970-01-19 00:00:00+00:00,,,08088000,,,176.0,A
1970-01-20 00:00:00+00:00,,,08088000,,,167.0,A
1970-01-21 00:00:00+00:00,,,08088000,,,161.0,A
1970-01-22 00:00:00+00:00,,,08088000,,,161.0,A
1970-01-23 00:00:00+00:00,,,08088000,,,158.0,A
1970-01-24 00:00:00+00:00,,,08088000,,,155.0,A
1970-01-25 00:00:00+00:00,,,08088000,,,158.0,A
1970-01-26 00:00:00+00:00,,,08088000,,,150.0,A
1970-01-27 00:00:00+00:00,,,08088000,,,145.0,A
1970-01-28 00:00:00+00:00,,,08088000,,,145.0,A
1970-01-29 00:00:00+00:00,,,08088000,,,132.0,A
1970-01-30 00:00:00+00:00,,,08088000,,,130.0,A
1970-01-31 00:00:00+00:00,,,08088000,,,138.0,A
1970-02-01 00:00:00+00:00,,,08088000,,,142.0,A
1970-02-02 00:00:00+00:00,,,08088000,,,140.0,A
1970-02-03 00:00:00+00:00,,,08088000,,,132.0,A
1970-02-04 00:00:00+00:00,,,08088000,,,130.0,A
1970-02-05 00:00:00+00:00,,,08088000,,,126.0,A
1970-02-06 00:00:00+00:00,,,08088000,,,132.0,A
1970-02-07 00:00:00+00:00,,,08088000,,,138.0,A
1970-02-08 00:00:00+00:00,,,08088000,,,128.0,A
1970-02-09 00:00:00+00:00,,,08088000,,,124.0,A
1970-02-10 00:00:00+00:00,,,08088000,,,124.0,A
1970-02-11 00:00:00+00:00,,,08088000,,,116.0,A
1970-02-12 00:00:00+00:00,,,08088000,,,108.0,A
1970-02-13 00:00:00+00:00,,,08088000,,,110.0,A
1970-02-14 00:00:00+00:00,,,08088000,,,112.0,A
1970-02-15 00:00:00+00:00,,,08088000,,,118.0,A
1970-02-16 00:00:00+00:00,,,08088000,,,126.0,A
1970-02-17 00:00:00+00:00,,,08088000,,,126.0,A
1970-02-18 00:00:00+00:00,,,08088000,,,126.0,A
1970-02-19 00:00:00+00:00,,,08088000,,,118.0,A
1970-02-20 00:00:00+00:00,,,08088000,,,116.0,A
1970-02-21 00:00:00+00:00,,,08088000,,,116.0,A
1970-02-22 00:00:00+00:00,,,08088000,,,120.0,A
1970-02-23 00:00:00+00:00,,,08088000,,,126.0,A
1970-02-24 00:00:00+00:00,,,08088000,,,177.0,A
1970-02-25 00:00:00+00:00,,,08088000,,,739.0,A
1970-02-26 00:00:00+00:00,,,08088000,,,598.0,A
1970-02-27 00:00:00+00:00,,,08088000,,,412.0,A
1970-02-28 00:00:00+00:00,,,08088000,,,316.0,A
1970-03-01 00:00:00+00:00,,,08088000,,,292.0,A
1970-03-02 00:00:00+00:00,,,08088000,,,264.0,A
1970-03-03 00:00:00+00:00,,,08088000,,,292.0,A
1970-03-04 00:00:00+00:00,,,08088000,,,428.0,A
1970-03-05 00:00:00+00:00,,,08088000,,,291.0,A
1970-03-06 00:00:00+00:00,,,08088000,,,227.0,A
1970-03-07 00:00:00+00:00,,,08088000,,,1390.0,A
1970-03-08 00:00:00+00:00,,,08088000,,,2480.0,A
1970-03-09 00:00:00+00:00,,,08088000,,,2190.0,A
1970-03-10 00:00:00+00:00,,,08088000,,,1700.0,A
1970-03-11 00:00:00+00:00,,,08088000,,,1360.0,A
1970-03-12 00:00:00+00:00,,,08088000,,,1180.0,A
1970-03-13 00:00:00+00:00,,,08088000,,,970.0,A
1970-03-14 00:00:00+00:00,,,08088000,,,820.0,A
1970-03-15 00:00:00+00:00,,,08088000,,,712.0,A
1970-03-16 00:00:00+00:00,,,08088000,,,622.0,A
1970-03-17 00:00:00+00:00,,,08088000,,,550.0,A
1970-03-18 00:00:00+00:00,,,08088000,,,500.0,A
1970-03-19 00:00:00+00:00,,,08088000,,,450.0,A
