datetime,00060_Mean,00060_Mean_cd,site_no
2019-07-31 00:00:00+00:00,2.24,A,08063460
2019-08-01 00:00:00+00:00,1.98,A,08063460
2019-08-02 00:00:00+00:00,1.85,A,08063460
2019-08-03 00:00:00+00:00,1.73,A,08063460
2019-08-04 00:00:00+00:00,1.7,A,08063460
2019-08-05 00:00:00+00:00,1.92,A,08063460
2019-08-06 00:00:00+00:00,1.99,A,08063460
2019-08-07 00:00:00+00:00,1.87,A,08063460
2019-08-08 00:00:00+00:00,1.63,A,08063460
2019-08-09 00:00:00+00:00,1.45,A,08063460
2019-08-10 00:00:00+00:00,1.35,A,08063460
2019-08-11 00:00:00+00:00,1.19,A,08063460
2019-08-12 00:00:00+00:00,1.07,A,08063460
2019-08-13 00:00:00+00:00,1.02,A,08063460
2019-08-14 00:00:00+00:00,1.01,A,08063460
2019-08-15 00:00:00+00:00,1.05,A,08063460
2019-08-16 00:00:00+00:00,1.04,A,08063460
2019-08-17 00:00:00+00:00,1.01,A,08063460
2019-08-18 00:00:00+00:00,0.94,A,08063460
2019-08-19 00:00:00+00:00,0.91,A,08063460
2019-08-20 00:00:00+00:00,0.73,A,08063460
2019-08-21 00:00:00+00:00,0.72,A,08063460
2019-08-22 00:00:00+00:00,0.68,A,08063460
2019-08-23 00:00:00+00:00,0.71,A,08063460
2019-08-24 00:00:00+00:00,0.65,A,08063460
2019-08-25 00:00:00+00:00,0.57,A,08063460
2019-08-26 00:00:00+00:00,0.55,A,08063460
2019-08-27 00:00:00+00:00,0.55,A,08063460
2019-08-28 00:00:00+00:00,0.57,A,08063460
2019-08-29 00:00:00+00:00,0.6,A,08063460
2019-08-30 00:00:00+00:00,0.63,A,08063460
2019-08-31 00:00:00+00:00,0.97,A,08063460
2019-09-01 00:00:00+00:00,1.2,A,08063460
2019-09-02 00:00:00+00:00,1.02,A,08063460
2019-09-03 00:00:00+00:00,0.83,A,08063460
2019-09-04 00:00:00+00:00,0.61,A,08063460
2019-09-05 00:00:00+00:00,0.41,A,08063460
2019-09-06 00:00:00+00:00,0.3,A,08063460
2019-09-07 00:00:00+00:00,0.28,A,08063460
2019-09-08 00:00:00+00:00,0.27,A,08063460
2019-09-09 00:00:00+00:00,0.24,A,08063460
2019-09-10 00:00:00+00:00,0.21,A,08063460
2019-09-11 00:00:00+00:00,0.19,A,08063460
2019-09-12 00:00:00+00:00,0.14,A,08063460
2019-09-13 00:00:00+00:00,0.11,A,08063460
2019-09-14 00:00:00+00:00,0.1,A,08063460
2019-09-15 00:00:00+00:00,0.09,A,08063460
2019-09-16 00:00:00+00:00,0.07,A,08063460
2019-09-17 00:00:00+00:00,0.06,A,08063460
2019-09-18 00:00:00+00:00,0.05,A,08063460
2019-09-19 00:00:00+00:00,0.04,A,08063460
2019-09-20 00:00:00+00:00,0.07,A,08063460
2019-09-21 00:00:00+00:00,0.11,A,08063460
2019-09-22 00:00:00+00:00,0.2,A,08063460
2019-09-23 00:00:00+00:00,0.27,A,08063460
2019-09-24 00:00:00+00:00,0.25,A,08063460
2019-09-25 00:00:00+00:00,0.23,A,08063460
2019-09-26 00:00:00+00:00,0.23,A,08063460
2019-09-27 00:00:00+00:00,0.22,A,08063460
2019-09-28 00:00:00+00:00,0.21,A,08063460
2019-09-29 00:00:00+00:00,0.2,A,08063460
2019-09-30 00:00:00+00:00,0.17,A,08063460
2019-10-01 00:00:00+00:00,0.14,A,08063460
2019-10-02 00:00:00+00:00,0.12,A,08063460
2019-10-03 00:00:00+00:00,0.1,A,08063460
2019-10-04 00:00:00+00:00,0.09,A,08063460
2019-10-05 00:00:00+00:00,0.09,A,08063460
2019-10-06 00:00:00+00:00,0.07,A,08063460
2019-10-07 00:00:00+00:00,0.05,A,08063460
2019-10-08 00:00:00+00:00,0.04,A,08063460
2019-10-09 00:00:00+00:00,0.04,A,08063460
2019-10-10 00:00:00+00:00,0.07,A,08063460
2019-10-11 00:00:00+00:00,0.35,A,08063460
2019-10-12 00:00:00+00:00,0.63,A,08063460
2019-10-13 00:00:00+00:00,1.47,A,08063460
2019-10-14 00:00:00+00:00,0.93,A,08063460
2019-10-15 00:00:00+00:00,0.5,A,08063460
2019-10-16 00:00:00+00:00,0.33,A,08063460
2019-10-17 00:00:00+00:00,0.22,A,08063460
2019-10-18 00:00:00+00:00,0.16,A,08063460
2019-10-19 00:00:00+00:00,0.12,A,08063460
2019-10-20 00:00:00+00:00,0.1,A,08063460
2019-10-21 00:00:00+00:00,0.33,A,08063460
2019-10-22 00:00:00+00:00,0.45,A,08063460
2019-10-23 00:00:00+00:00,0.65,A,08063460
2019-10-24 00:00:00+00:00,1.17,A,08063460
2019-10-25 00:00:00+00:00,1.92,A,08063460
2019-10-26 00:00:00+00:00,1.07,A,08063460
2019-10-27 00:00:00+00:00,1.99,A,08063460
2019-10-28 00:00:00+00:00,1.39,A,08063460
2019-10-29 00:00:00+00:00,0.93,A,08063460
2019-10-30 00:00:00+00:00,2.18,A,08063460
2019-10-31 00:00:00+00:00,1.74,A,08063460
2019-11-01 00:00:00+00:00,2.01,A,08063460
2019-11-02 00:00:00+00:00,2.23,A,08063460
2019-11-03 00:00:00+00:00,1.81,A,08063460
2019-11-04 00:00:00+00:00,1.26,A,08063460
2019-11-05 00:00:00+00:00,0.97,A,08063460
2019-11-06 00:00:00+00:00,0.72,A,08063460
2019-11-07 00:00:00+00:00,0.54,A,08063460
2019-11-08 00:00:00+00:00,0.34,A,08063460
2019-11-09 00:00:00+00:00,0.25,A,08063460
2019-11-10 00:00:00+00:00,0.21,A,08063460
2019-11-11 00:00:00+00:00,0.37,A,08063460
2019-11-12 00:00:00+00:00,0.59,A,08063460
2019-11-13 00:00:00+00:00,0.64,A,08063460
2019-11-14 00:00:00+00:00,0.53,A,08063460
2019-11-15 00:00:00+00:00,0.41,A,08063460
2019-11-16 00:00:00+00:00,0.35,A,08063460
2019-11-17 00:00:00+00:00,0.25,A,08063460
2019-11-18 00:00:00+00:00,0.24,A,08063460
2019-11-19 00:00:00+00:00,0.36,A,08063460
2019-11-20 00:00:00+00:00,0.47,A,08063460
2019-11-21 00:00:00+00:00,0.53,A,08063460
2019-11-22 00:00:00+00:00,0.65,A,08063460
2019-11-23 00:00:00+00:00,0.89,A,08063460
2019-11-24 00:00:00+00:00,1.0,A,08063460
2019-11-25 00:00:00+00:00,1.35,A,08063460
2019-11-26 00:00:00+00:00,1.89,A,08063460
