datetime,00060_Maximum,00060_Maximum_cd,site_no,00060_Minimum,00060_Minimum_cd,00060_Mean,00060_Mean_cd
1971-10-01 00:00:00+00:00,,,08067500,,,2.0,A
1971-10-02 00:00:00+00:00,,,08067500,,,2.0,A
1971-10-03 00:00:00+00:00,,,08067500,,,2.0,A
1971-10-04 00:00:00+00:00,,,08067500,,,2.0,A
1971-10-05 00:00:00+00:00,,,08067500,,,30.0,A
1971-10-06 00:00:00+00:00,,,08067500,,,80.0,A
1971-10-07 00:00:00+00:00,,,08067500,,,39.0,A
1971-10-08 00:00:00+00:00,,,08067500,,,20.0,A
1971-10-09 00:00:00+00:00,,,08067500,,,18.0,A
1971-10-10 00:00:00+00:00,,,08067500,,,13.0,A
1971-10-11 00:00:00+00:00,,,08067500,,,6.8,A
1971-10-12 00:00:00+00:00,,,08067500,,,5.6,A
1971-10-13 00:00:00+00:00,,,08067500,,,5.4,A
1971-10-14 00:00:00+00:00,,,08067500,,,8.0,A
1971-10-15 00:00:00+00:00,,,08067500,,,12.0,A
1971-10-16 00:00:00+00:00,,,08067500,,,9.4,A
1971-10-17 00:00:00+00:00,,,08067500,,,6.5,A
1971-10-18 00:00:00+00:00,,,08067500,,,5.6,A
1971-10-19 00:00:00+00:00,,,08067500,,,5.2,A
1971-10-20 00:00:00+00:00,,,08067500,,,5.5,A
1971-10-21 00:00:00+00:00,,,08067500,,,5.8,A
1971-10-22 00:00:00+00:00,,,08067500,,,9.7,A
1971-10-23 00:00:00+00:00,,,08067500,,,8.0,A
1971-10-24 00:00:00+00:00,,,08067500,,,6.0,A
1971-10-25 00:00:00+00:00,,,08067500,,,4.7,A
1971-10-26 00:00:00+00:00,,,08067500,,,2.6,A
1971-10-27 00:00:00+00:00,,,08067500,,,1.5,A
1971-10-28 00:00:00+00:00,,,08067500,,,1.1,A
1971-10-29 00:00:00+00:00,,,08067500,,,1.0,A
1971-10-30 00:00:00+00:00,,,08067500,,,1.6,A
1971-10-31 00:00:00+00:00,,,08067500,,,3.2,A
1971-11-01 00:00:00+00:00,,,08067500,,,3.5,A
1971-11-02 00:00:00+00:00,,,08067500,,,5.4,A
1971-11-03 00:00:00+00:00,,,08067500,,,4.3,A
1971-11-04 00:00:00+00:00,,,08067500,,,2.0,A
1971-11-05 00:00:00+00:00,,,08067500,,,1.1,A
1971-11-06 00:00:00+00:00,,,08067500,,,0.88,A
1971-11-07 00:00:00+00:00,,,08067500,,,0.74,A
1971-11-08 00:00:00+00:00,,,08067500,,,0.48,A
1971-11-09 00:00:00+00:00,,,08067500,,,0.44,A
1971-11-10 00:00:00+00:00,,,08067500,,,0.44,A
1971-11-11 00:00:00+00:00,,,08067500,,,0.4,A
1971-11-12 00:00:00+00:00,,,08067500,,,0.95,A
1971-11-13 00:00:00+00:00,,,08067500,,,1.6,A
1971-11-14 00:00:00+00:00,,,08067500,,,0.95,A
1971-11-15 00:00:00+00:00,,,08067500,,,0.67,A
1971-11-16 00:00:00+00:00,,,08067500,,,0.67,A
1971-11-17 00:00:00+00:00,,,08067500,,,0.95,A
1971-11-18 00:00:00+00:00,,,08067500,,,37.0,A
1971-11-19 00:00:00+00:00,,,08067500,,,32.0,A
1971-11-20 00:00:00+00:00,,,08067500,,,15.0,A
1971-11-21 00:00:00+00:00,,,08067500,,,7.8,A
1971-11-22 00:00:00+00:00,,,08067500,,,4.3,A
1971-11-23 00:00:00+00:00,,,08067500,,,5.0,A
1971-11-24 00:00:00+00:00,,,08067500,,,6.2,A
1971-11-25 00:00:00+00:00,,,08067500,,,5.0,A
1971-11-26 00:00:00+00:00,,,08067500,,,4.1,A
1971-11-27 00:00:00+00:00,,,08067500,,,2.5,A
1971-11-28 00:00:00+00:00,,,08067500,,,1.2,A
1971-11-29 00:00:00+00:00,,,08067500,,,1.0,A
1971-11-30 00:00:00+00:00,,,08067500,,,3.0,A
1971-12-01 00:00:00+00:00,,,08067500,,,3.5,A
1971-12-02 00:00:00+00:00,,,08067500,,,272.0,A
1971-12-03 00:00:00+00:00,,,08067500,,,559.0,A
1971-12-04 00:00:00+00:00,,,08067500,,,237.0,A
1971-12-05 00:00:00+00:00,,,08067500,,,634.0,A
1971-12-06 00:00:00+00:00,,,08067500,,,1220.0,A
1971-12-07 00:00:00+00:00,,,08067500,,,698.0,A
1971-12-08 00:00:00+00:00,,,08067500,,,327.0,A
1971-12-09 00:00:00+00:00,,,08067500,,,223.0,A
1971-12-10 00:00:00+00:00,,,08067500,,,174.0,A
1971-12-11 00:00:00+00:00,,,08067500,,,120.0,A
1971-12-12 00:00:00+00:00,,,08067500,,,88.0,A
1971-12-13 00:00:00+00:00,,,08067500,,,87.0,A
1971-12-14 00:00:00+00:00,,,08067500,,,63.0,A
1971-12-15 00:00:00+00:00,,,08067500,,,66.0,A
1971-12-16 00:00:00+00:00,,,08067500,,,71.0,A
1971-12-17 00:00:00+00:00,,,08067500,,,204.0,A
1971-12-18 00:00:00+00:00,,,08067500,,,160.0,A
1971-12-19 00:00:00+00:00,,,08067500,,,73.0,A
1971-12-20 00:00:00+00:00,,,08067500,,,57.0,A
1971-12-21 00:00:00+00:00,,,08067500,,,30.0,A
1971-12-22 00:00:00+00:00,,,08067500,,,22.0,A
1971-12-23 00:00:00+00:00,,,08067500,,,15.0,A
1971-12-24 00:00:00+00:00,,,08067500,,,12.0,A
1971-12-25 00:00:00+00:00,,,08067500,,,10.0,A
1971-12-26 00:00:00+00:00,,,08067500,,,8.8,A
1971-12-27 00:00:00+00:00,,,08067500,,,7.0,A
1971-12-28 00:00:00+00:00,,,08067500,,,6.9,A
1971-12-29 00:00:00+00:00,,,08067500,,,7.2,A
1971-12-30 00:00:00+00:00,,,08067500,,,6.5,A
1971-12-31 00:00:00+00:00,,,08067500,,,5.8,A
1972-01-01 00:00:00+00:00,,,08067500,,,14.0,A
1972-01-02 00:00:00+00:00,,,08067500,,,28.0,A
1972-01-03 00:00:00+00:00,,,08067500,,,18.0,A
1972-01-04 00:00:00+00:00,,,08067500,,,19.0,A
1972-01-05 00:00:00+00:00,,,08067500,,,21.0,A
1972-01-06 00:00:00+00:00,,,08067500,,,14.0,A
1972-01-07 00:00:00+00:00,,,08067500,,,9.7,A
1972-01-08 00:00:00+00:00,,,08067500,,,7.2,A
1972-01-09 00:00:00+00:00,,,08067500,,,6.5,A
1972-01-10 00:00:00+00:00,,,08067500,,,6.2,A
1972-01-11 00:00:00+00:00,,,08067500,,,6.0,A
1972-01-12 00:00:00+00:00,,,08067500,,,6.0,A
1972-01-13 00:00:00+00:00,,,08067500,,,6.2,A
1972-01-14 00:00:00+00:00,,,08067500,,,6.8,A
1972-01-15 00:00:00+00:00,,,08067500,,,6.2,A
1972-01-16 00:00:00+00:00,,,08067500,,,4.7,A
1972-01-17 00:00:00+00:00,,,08067500,,,3.4,A
1972-01-18 00:00:00+00:00,,,08067500,,,2.3,A
1972-01-19 00:00:00+00:00,,,08067500,,,14.0,A
1972-01-20 00:00:00+00:00,,,08067500,,,189.0,A
1972-01-21 00:00:00+00:00,,,08067500,,,114.0,A
1972-01-22 00:00:00+00:00,,,08067500,,,53.0,A
1972-01-23 00:00:00+00:00,,,08067500,,,28.0,A
1972-01-24 00:00:00+00:00,,,08067500,,,19.0,A
1972-01-25 00:00:00+00:00,,,08067500,,,11.0,A
1972-01-26 00:00:00+00:00,,,08067500,,,5.2,A
1972-01-27 00:00:00+00:00,,,08067500,,,3.5,A
1972-01-28 00:00:00+00:00,,,08067500,,,2.9,A
1972-01-29 00:00:00+00:00,,,08067500,,,2.5,A
1972-01-30 00:00:00+00:00,,,08067500,,,825.0,A
1972-01-31 00:00:00+00:00,,,08067500,,,598.0,A
1972-02-01 00:00:00+00:00,,,08067500,,,237.0,A
1972-02-02 00:00:00+00:00,,,08067500,,,119.0,A
1972-02-03 00:00:00+00:00,,,08067500,,,66.0,A
1972-02-04 00:00:00+00:00,,,08067500,,,37.0,A
1972-02-05 00:00:00+00:00,,,08067500,,,20.0,A
1972-02-06 00:00:00+00:00,,,08067500,,,18.0,A
1972-02-07 00:00:00+00:00,,,08067500,,,19.0,A
1972-02-08 00:00:00+00:00,,,08067500,,,14.0,A
1972-02-09 00:00:00+00:00,,,08067500,,,9.9,A
1972-02-10 00:00:00+00:00,,,08067500,,,7.7,A
1972-02-11 00:00:00+00:00,,,08067500,,,13.0,A
1972-02-12 00:00:00+00:00,,,08067500,,,59.0,A
1972-02-13 00:00:00+00:00,,,08067500,,,42.0,A
1972-02-14 00:00:00+00:00,,,08067500,,,26.0,A
1972-02-15 00:00:00+00:00,,,08067500,,,16.0,A
1972-02-16 00:00:00+00:00,,,08067500,,,11.0,A
1972-02-17 00:00:00+00:00,,,08067500,,,8.1,A
1972-02-18 00:00:00+00:00,,,08067500,,,6.3,A
1972-02-19 00:00:00+00:00,,,08067500,,,4.8,A
1972-02-20 00:00:00+00:00,,,08067500,,,4.7,A
1972-02-21 00:00:00+00:00,,,08067500,,,4.1,A
1972-02-22 00:00:00+00:00,,,08067500,,,3.3,A
1972-02-23 00:00:00+00:00,,,08067500,,,2.8,A
1972-02-24 00:00:00+00:00,,,08067500,,,2.7,A
1972-02-25 00:00:00+00:00,,,08067500,,,2.6,A
1972-02-26 00:00:00+00:00,,,08067500,,,2.6,A
1972-02-27 00:00:00+00:00,,,08067500,,,2.6,A
1972-02-28 00:00:00+00:00,,,08067500,,,2.3,A
1972-02-29 00:00:00+00:00,,,08067500,,,2.5,A
1972-03-01 00:00:00+00:00,,,08067500,,,3.3,A
1972-03-02 00:00:00+00:00,,,08067500,,,4.0,A
1972-03-03 00:00:00+00:00,,,08067500,,,3.8,A
1972-03-04 00:00:00+00:00,,,08067500,,,2.2,A
1972-03-05 00:00:00+00:00,,,08067500,,,0.95,A
1972-03-06 00:00:00+00:00,,,08067500,,,1.4,A
1972-03-07 00:00:00+00:00,,,08067500,,,2.2,A
1972-03-08 00:00:00+00:00,,,08067500,,,2.1,A
1972-03-09 00:00:00+00:00,,,08067500,,,1.8,A
1972-03-10 00:00:00+00:00,,,08067500,,,1.4,A
1972-03-11 00:00:00+00:00,,,08067500,,,0.95,A
1972-03-12 00:00:00+00:00,,,08067500,,,2.3,A
1972-03-13 00:00:00+00:00,,,08067500,,,0.74,A
1972-03-14 00:00:00+00:00,,,08067500,,,0.88,A
1972-03-15 00:00:00+00:00,,,08067500,,,1.5,A
1972-03-16 00:00:00+00:00,,,08067500,,,1.3,A
1972-03-17 00:00:00+00:00,,,08067500,,,1.2,A
1972-03-18 00:00:00+00:00,,,08067500,,,2.5,A
1972-03-19 00:00:00+00:00,,,08067500,,,3.5,A
1972-03-20 00:00:00+00:00,,,08067500,,,23.0,A
1972-03-21 00:00:00+00:00,,,08067500,,,606.0,A
1972-03-22 00:00:00+00:00,,,08067500,,,598.0,A
1972-03-23 00:00:00+00:00,,,08067500,,,181.0,A
1972-03-24 00:00:00+00:00,,,08067500,,,19.0,A
1972-03-25 00:00:00+00:00,,,08067500,,,6.1,A
1972-03-26 00:00:00+00:00,,,08067500,,,9.6,A
1972-03-27 00:00:00+00:00,,,08067500,,,13.0,A
1972-03-28 00:00:00+00:00,,,08067500,,,13.0,A
1972-03-29 00:00:00+00:00,,,08067500,,,8.9,A
1972-03-30 00:00:00+00:00,,,08067500,,,3.6,A
1972-03-31 00:00:00+00:00,,,08067500,,,1.8,A
1972-04-01 00:00:00+00:00,,,08067500,,,2.9,A
1972-04-02 00:00:00+00:00,,,08067500,,,2.7,A
1972-04-03 00:00:00+00:00,,,08067500,,,1.8,A
1972-04-04 00:00:00+00:00,,,08067500,,,4.1,A
1972-04-05 00:00:00+00:00,,,08067500,,,1.1,A
1972-04-06 00:00:00+00:00,,,08067500,,,1.7,A
1972-04-07 00:00:00+00:00,,,08067500,,,7.4,A
1972-04-08 00:00:00+00:00,,,08067500,,,16.0,A
1972-04-09 00:00:00+00:00,,,08067500,,,15.0,A
1972-04-10 00:00:00+00:00,,,08067500,,,16.0,A
1972-04-11 00:00:00+00:00,,,08067500,,,10.0,A
1972-04-12 00:00:00+00:00,,,08067500,,,2.3,A
1972-04-13 00:00:00+00:00,,,08067500,,,5.0,A
1972-04-14 00:00:00+00:00,,,08067500,,,9.0,A
1972-04-15 00:00:00+00:00,,,08067500,,,8.0,A
1972-04-16 00:00:00+00:00,,,08067500,,,11.0,A
1972-04-17 00:00:00+00:00,,,08067500,,,3.0,A
1972-04-18 00:00:00+00:00,,,08067500,,,1.8,A
1972-04-19 00:00:00+00:00,,,08067500,,,3.3,A
1972-04-20 00:00:00+00:00,,,08067500,,,1.8,A
1972-04-21 00:00:00+00:00,,,08067500,,,19.0,A
1972-04-22 00:00:00+00:00,,,08067500,,,34.0,A
1972-04-23 00:00:00+00:00,,,08067500,,,10.0,A
1972-04-24 00:00:00+00:00,,,08067500,,,4.2,A
1972-04-25 00:00:00+00:00,,,08067500,,,18.0,A
1972-04-26 00:00:00+00:00,,,08067500,,,8.2,A
1972-04-27 00:00:00+00:00,,,08067500,,,18.0,A
1972-04-28 00:00:00+00:00,,,08067500,,,278.0,A
1972-04-29 00:00:00+00:00,,,08067500,,,138.0,A
1972-04-30 00:00:00+00:00,,,08067500,,,45.0,A
1972-05-01 00:00:00+00:00,,,08067500,,,44.0,A
1972-05-02 00:00:00+00:00,,,08067500,,,211.0,A
1972-05-03 00:00:00+00:00,,,08067500,,,216.0,A
1972-05-04 00:00:00+00:00,,,08067500,,,75.0,A
1972-05-05 00:00:00+00:00,,,08067500,,,46.0,A
1972-05-06 00:00:00+00:00,,,08067500,,,21.0,A
1972-05-07 00:00:00+00:00,,,08067500,,,163.0,A
1972-05-08 00:00:00+00:00,,,08067500,,,494.0,A
1972-05-09 00:00:00+00:00,,,08067500,,,251.0,A
1972-05-10 00:00:00+00:00,,,08067500,,,136.0,A
1972-05-11 00:00:00+00:00,,,08067500,,,465.0,A
1972-05-12 00:00:00+00:00,,,08067500,,,921.0,A
1972-05-13 00:00:00+00:00,,,08067500,,,1090.0,A
1972-05-14 00:00:00+00:00,,,08067500,,,407.0,A
1972-05-15 00:00:00+00:00,,,08067500,,,189.0,A
1972-05-16 00:00:00+00:00,,,08067500,,,76.0,A
1972-05-17 00:00:00+00:00,,,08067500,,,41.0,A
1972-05-18 00:00:00+00:00,,,08067500,,,25.0,A
1972-05-19 00:00:00+00:00,,,08067500,,,14.0,A
1972-05-20 00:00:00+00:00,,,08067500,,,9.8,A
1972-05-21 00:00:00+00:00,,,08067500,,,5.9,A
1972-05-22 00:00:00+00:00,,,08067500,,,3.9,A
1972-05-23 00:00:00+00:00,,,08067500,,,3.2,A
1972-05-24 00:00:00+00:00,,,08067500,,,0.88,A
1972-05-25 00:00:00+00:00,,,08067500,,,0.62,A
1972-05-26 00:00:00+00:00,,,08067500,,,0.52,A
