datetime,00060_Maximum,00060_Maximum_cd,site_no,00060_Minimum,00060_Minimum_cd,00060_Mean,00060_Mean_cd
1970-01-01 00:00:00+00:00,,,08146000,,,374.0,A
1970-01-02 00:00:00+00:00,,,08146000,,,329.0,A
1970-01-03 00:00:00+00:00,,,08146000,,,310.0,A
1970-01-04 00:00:00+00:00,,,08146000,,,295.0,A
1970-01-05 00:00:00+00:00,,,08146000,,,283.0,A
1970-01-06 00:00:00+00:00,,,08146000,,,269.0,A
1970-01-07 00:00:00+00:00,,,08146000,,,257.0,A
1970-01-08 00:00:00+00:00,,,08146000,,,245.0,A
1970-01-09 00:00:00+00:00,,,08146000,,,241.0,A
1970-01-10 00:00:00+00:00,,,08146000,,,240.0,A
1970-01-11 00:00:00+00:00,,,08146000,,,237.0,A
1970-01-12 00:00:00+00:00,,,08146000,,,236.0,A
1970-01-13 00:00:00+00:00,,,08146000,,,227.0,A
1970-01-14 00:00:00+00:00,,,08146000,,,227.0,A
1970-01-15 00:00:00+00:00,,,08146000,,,230.0,A
1970-01-16 00:00:00+00:00,,,08146000,,,232.0,A
1970-01-17 00:00:00+00:00,,,08146000,,,228.0,A
1970-01-18 00:00:00+00:00,,,08146000,,,219.0,A
1970-01-19 00:00:00+00:00,,,08146000,,,211.0,A
1970-01-20 00:00:00+00:00,,,08146000,,,208.0,A
1970-01-21 00:00:00+00:00,,,08146000,,,204.0,A
1970-01-22 00:00:00+00:00,,,08146000,,,202.0,A
1970-01-23 00:00:00+00:00,,,08146000,,,202.0,A
1970-01-24 00:00:00+00:00,,,08146000,,,202.0,A
1970-01-25 00:00:00+00:00,,,08146000,,,198.0,A
1970-01-26 00:00:00+00:00,,,08146000,,,192.0,A
1970-01-27 00:00:00+00:00,,,08146000,,,194.0,A
1970-01-28 00:00:00+00:00,,,08146000,,,194.0,A
1970-01-29 00:00:00+00:00,,,08146000,,,189.0,A
1970-01-30 00:00:00+00:00,,,08146000,,,185.0,A
1970-01-31 00:00:00+00:00,,,08146000,,,183.0,A
1970-02-01 00:00:00+00:00,,,08146000,,,201.0,A
1970-02-02 00:00:00+00:00,,,08146000,,,261.0,A
1970-02-03 00:00:00+00:00,,,08146000,,,259.0,A
1970-02-04 00:00:00+00:00,,,08146000,,,217.0,A
1970-02-05 00:00:00+00:00,,,08146000,,,206.0,A
1970-02-06 00:00:00+00:00,,,08146000,,,204.0,A
1970-02-07 00:00:00+00:00,,,08146000,,,216.0,A
1970-02-08 00:00:00+00:00,,,08146000,,,243.0,A
1970-02-09 00:00:00+00:00,,,08146000,,,213.0,A
1970-02-10 00:00:00+00:00,,,08146000,,,200.0,A
1970-02-11 00:00:00+00:00,,,08146000,,,197.0,A
1970-02-12 00:00:00+00:00,,,08146000,,,194.0,A
1970-02-13 00:00:00+00:00,,,08146000,,,194.0,A
1970-02-14 00:00:00+00:00,,,08146000,,,192.0,A
1970-02-15 00:00:00+00:00,,,08146000,,,191.0,A
1970-02-16 00:00:00+00:00,,,08146000,,,190.0,A
1970-02-17 00:00:00+00:00,,,08146000,,,188.0,A
1970-02-18 00:00:00+00:00,,,08146000,,,186.0,A
1970-02-19 00:00:00+00:00,,,08146000,,,181.0,A
1970-02-20 00:00:00+00:00,,,08146000,,,181.0,A
1970-02-21 00:00:00+00:00,,,08146000,,,183.0,A
1970-02-22 00:00:00+00:00,,,08146000,,,191.0,A
1970-02-23 00:00:00+00:00,,,08146000,,,213.0,A
1970-02-24 00:00:00+00:00,,,08146000,,,391.0,A
1970-02-25 00:00:00+00:00,,,08146000,,,706.0,A
1970-02-26 00:00:00+00:00,,,08146000,,,544.0,A
1970-02-27 00:00:00+00:00,,,08146000,,,420.0,A
1970-02-28 00:00:00+00:00,,,08146000,,,375.0,A
1970-03-01 00:00:00+00:00,,,08146000,,,359.0,A
1970-03-02 00:00:00+00:00,,,08146000,,,336.0,A
1970-03-03 00:00:00+00:00,,,08146000,,,363.0,A
1970-03-04 00:00:00+00:00,,,08146000,,,363.0,A
1970-03-05 00:00:00+00:00,,,08146000,,,304.0,A
1970-03-06 00:00:00+00:00,,,08146000,,,532.0,A
1970-03-07 00:00:00+00:00,,,08146000,,,2840.0,A
1970-03-08 00:00:00+00:00,,,08146000,,,1400.0,A
1970-03-09 00:00:00+00:00,,,08146000,,,872.0,A
1970-03-10 00:00:00+00:00,,,08146000,,,650.0,A
1970-03-11 00:00:00+00:00,,,08146000,,,560.0,A
1970-03-12 00:00:00+00:00,,,08146000,,,521.0,A
1970-03-13 00:00:00+00:00,,,08146000,,,480.0,A
1970-03-14 00:00:00+00:00,,,08146000,,,447.0,A
1970-03-15 00:00:00+00:00,,,08146000,,,423.0,A
1970-03-16 00:00:00+00:00,,,08146000,,,403.0,A
1970-03-17 00:00:00+00:00,,,08146000,,,401.0,A
1970-03-18 00:00:00+00:00,,,08146000,,,429.0,A
1970-03-19 00:00:00+00:00,,,08146000,,,401.0,A
1970-03-20 00:00:00+00:00,,,08146000,,,381.0,A
