datetime,00060_Mean,00060_Mean_cd,site_no
1986-12-19 00:00:00+00:00,117.0,A,08180640
1986-12-20 00:00:00+00:00,117.0,A,08180640
1986-12-21 00:00:00+00:00,126.0,A,08180640
1986-12-22 00:00:00+00:00,420.0,A,08180640
1986-12-23 00:00:00+00:00,337.0,A,08180640
1986-12-24 00:00:00+00:00,208.0,A,08180640
1986-12-25 00:00:00+00:00,247.0,A,08180640
1986-12-26 00:00:00+00:00,621.0,A,08180640
1986-12-27 00:00:00+00:00,1050.0,A,08180640
1986-12-28 00:00:00+00:00,1190.0,A,08180640
1986-12-29 00:00:00+00:00,1210.0,A,08180640
1986-12-30 00:00:00+00:00,1210.0,A,08180640
1986-12-31 00:00:00+00:00,1160.0,A,08180640
1987-01-01 00:00:00+00:00,1100.0,A,08180640
1987-01-02 00:00:00+00:00,1010.0,A,08180640
1987-01-03 00:00:00+00:00,955.0,A,08180640
1987-01-04 00:00:00+00:00,889.0,A,08180640
1987-01-05 00:00:00+00:00,834.0,A,08180640
1987-01-06 00:00:00+00:00,790.0,A,08180640
1987-01-07 00:00:00+00:00,768.0,A,08180640
1987-01-08 00:00:00+00:00,737.0,A,08180640
1987-01-09 00:00:00+00:00,714.0,A,08180640
1987-01-10 00:00:00+00:00,682.0,A,08180640
1987-01-11 00:00:00+00:00,633.0,A,08180640
1987-01-12 00:00:00+00:00,600.0,A,08180640
1987-01-13 00:00:00+00:00,563.0,A,08180640
1987-01-14 00:00:00+00:00,553.0,A,08180640
1987-01-15 00:00:00+00:00,556.0,A,08180640
1987-01-16 00:00:00+00:00,545.0,A,08180640
1987-01-17 00:00:00+00:00,524.0,A,08180640
1987-01-18 00:00:00+00:00,558.0,A,08180640
1987-01-19 00:00:00+00:00,522.0,A,08180640
1987-01-20 00:00:00+00:00,499.0,A,08180640
1987-01-21 00:00:00+00:00,486.0,A,08180640
1987-01-22 00:00:00+00:00,479.0,A,08180640
1987-01-23 00:00:00+00:00,446.0,A,08180640
1987-01-24 00:00:00+00:00,423.0,A,08180640
1987-01-25 00:00:00+00:00,421.0,A,08180640
1987-01-26 00:00:00+00:00,406.0,A,08180640
1987-01-27 00:00:00+00:00,387.0,A,08180640
1987-01-28 00:00:00+00:00,383.0,A,08180640
1987-01-29 00:00:00+00:00,380.0,A,08180640
1987-01-30 00:00:00+00:00,371.0,A,08180640
1987-01-31 00:00:00+00:00,352.0,A,08180640
1987-02-01 00:00:00+00:00,350.0,A,08180640
1987-02-02 00:00:00+00:00,342.0,A,08180640
1987-02-03 00:00:00+00:00,337.0,A,08180640
1987-02-04 00:00:00+00:00,330.0,A,08180640
1987-02-05 00:00:00+00:00,328.0,A,08180640
1987-02-06 00:00:00+00:00,350.0,A,08180640
1987-02-07 00:00:00+00:00,400.0,A,08180640
1987-02-08 00:00:00+00:00,360.0,A,08180640
1987-02-09 00:00:00+00:00,340.0,A,08180640
1987-02-10 00:00:00+00:00,325.0,A,08180640
1987-02-11 00:00:00+00:00,315.0,A,08180640
1987-02-12 00:00:00+00:00,305.0,A,08180640
1987-02-13 00:00:00+00:00,300.0,A,08180640
1987-02-14 00:00:00+00:00,298.0,A,08180640
1987-02-15 00:00:00+00:00,302.0,A,08180640
1987-02-16 00:00:00+00:00,300.0,A,08180640
1987-02-17 00:00:00+00:00,287.0,A,08180640
1987-02-18 00:00:00+00:00,272.0,A,08180640
1987-02-19 00:00:00+00:00,258.0,A,08180640
1987-02-20 00:00:00+00:00,252.0,A,08180640
1987-02-21 00:00:00+00:00,260.0,A,08180640
1987-02-22 00:00:00+00:00,257.0,A,08180640
1987-02-23 00:00:00+00:00,250.0,A,08180640
1987-02-24 00:00:00+00:00,245.0,A,08180640
1987-02-25 00:00:00+00:00,280.0,A,08180640
1987-02-26 00:00:00+00:00,440.0,A,08180640
1987-02-27 00:00:00+00:00,467.0,A,08180640
1987-02-28 00:00:00+00:00,550.0,A,08180640
1987-03-01 00:00:00+00:00,551.0,A,08180640
1987-03-02 00:00:00+00:00,537.0,A,08180640
1987-03-03 00:00:00+00:00,515.0,A,08180640
1987-03-04 00:00:00+00:00,502.0,A,08180640
1987-03-05 00:00:00+00:00,491.0,A,08180640
