datetime,00060_Maximum,00060_Maximum_cd,site_no,00060_Minimum,00060_Minimum_cd,00060_Mean,00060_Mean_cd
2007-02-15 00:00:00+00:00,,,08053009,,,3.8,"A, e"
2007-02-16 00:00:00+00:00,4.05,A,08053009,3.62,A,3.8,A
2007-02-17 00:00:00+00:00,4.76,A,08053009,3.83,A,4.22,A
2007-02-18 00:00:00+00:00,4.28,A,08053009,3.62,A,4.0,A
2007-02-19 00:00:00+00:00,5.03,A,08053009,4.05,A,4.56,A
2007-02-20 00:00:00+00:00,4.28,A,08053009,3.62,A,3.85,A
2007-02-21 00:00:00+00:00,3.83,A,08053009,3.42,A,3.56,A
2007-02-22 00:00:00+00:00,3.62,A,08053009,3.05,A,3.33,A
2007-02-23 00:00:00+00:00,4.76,A,08053009,3.05,A,3.68,A
2007-02-24 00:00:00+00:00,14.1,A,08053009,4.28,A,7.15,A
2007-02-25 00:00:00+00:00,5.5,A,08053009,3.62,A,4.17,A
2007-02-26 00:00:00+00:00,4.28,A,08053009,3.42,A,3.77,A
2007-02-27 00:00:00+00:00,4.05,A,08053009,3.23,A,3.45,A
2007-02-28 00:00:00+00:00,4.05,A,08053009,3.23,A,3.55,A
2007-03-01 00:00:00+00:00,3.83,A,08053009,3.05,A,3.36,A
2007-03-02 00:00:00+00:00,3.42,A,08053009,2.72,A,2.99,A
2007-03-03 00:00:00+00:00,3.83,A,08053009,3.05,A,3.43,A
2007-03-04 00:00:00+00:00,3.62,A,08053009,3.05,A,3.18,A
2007-03-05 00:00:00+00:00,3.42,A,08053009,2.88,A,3.11,A
2007-03-06 00:00:00+00:00,3.23,A,08053009,2.72,A,2.96,A
2007-03-07 00:00:00+00:00,3.23,A,08053009,2.72,A,2.96,A
2007-03-08 00:00:00+00:00,3.05,A,08053009,2.56,A,2.8,A
2007-03-09 00:00:00+00:00,3.62,A,08053009,2.56,A,2.87,A
2007-03-10 00:00:00+00:00,3.83,A,08053009,2.88,A,3.38,A
2007-03-11 00:00:00+00:00,5.7,A,08053009,2.72,A,3.34,A
2007-03-12 00:00:00+00:00,5.7,A,08053009,3.42,A,3.76,A
2007-03-13 00:00:00+00:00,76.1,A,08053009,2.72,A,10.5,A
2007-03-14 00:00:00+00:00,52.4,A,08053009,4.76,A,10.9,A
2007-03-15 00:00:00+00:00,4.76,A,08053009,3.83,A,4.18,A
2007-03-16 00:00:00+00:00,4.51,A,08053009,2.88,A,3.58,A
2007-03-17 00:00:00+00:00,4.28,A,08053009,3.23,A,3.67,A
2007-03-18 00:00:00+00:00,3.62,A,08053009,3.05,A,3.31,A
2007-03-19 00:00:00+00:00,3.83,A,08053009,2.88,A,3.32,A
2007-03-20 00:00:00+00:00,8.64,A,08053009,2.72,A,3.28,A
2007-03-21 00:00:00+00:00,3.05,A,08053009,2.42,A,2.72,A
2007-03-22 00:00:00+00:00,3.23,A,08053009,2.42,A,2.71,A
2007-03-23 00:00:00+00:00,3.83,A,08053009,2.27,A,2.78,A
2007-03-24 00:00:00+00:00,4.76,A,08053009,2.88,A,3.61,A
2007-03-25 00:00:00+00:00,3.42,A,08053009,2.56,A,2.91,A
2007-03-26 00:00:00+00:00,388.0,A,08053009,2.56,A,55.5,A
2007-03-27 00:00:00+00:00,398.0,A,08053009,14.1,A,83.0,A
