datetime,00060_Maximum,00060_Maximum_cd,site_no,00060_Minimum,00060_Minimum_cd,00060_Mean,00060_Mean_cd
2013-03-25 00:00:00+00:00,,,08080505,,,0.0,A
2013-03-26 00:00:00+00:00,0.0,A,08080505,0.0,A,0.0,A
2013-03-27 00:00:00+00:00,0.0,A,08080505,0.0,A,0.0,A
2013-03-28 00:00:00+00:00,0.0,A,08080505,0.0,A,0.0,A
2013-03-29 00:00:00+00:00,0.03,A,08080505,0.0,A,0.0,A
2013-03-30 00:00:00+00:00,1.46,A,08080505,0.0,A,0.13,A
2013-03-31 00:00:00+00:00,0.5,A,08080505,0.05,A,0.18,A
2013-04-01 00:00:00+00:00,0.43,A,08080505,0.04,A,0.1,A
2013-04-02 00:00:00+00:00,0.95,A,08080505,0.09,A,0.16,A
2013-04-03 00:00:00+00:00,0.81,A,08080505,0.04,A,0.12,A
2013-04-04 00:00:00+00:00,0.24,A,08080505,0.03,A,0.06,A
2013-04-05 00:00:00+00:00,0.03,A,08080505,0.01,A,0.02,A
2013-04-06 00:00:00+00:00,0.01,A,08080505,0.0,A,0.0,A
2013-04-07 00:00:00+00:00,0.04,A,08080505,0.0,A,0.0,A
2013-04-08 00:00:00+00:00,0.04,A,08080505,0.0,A,0.0,A
2013-04-09 00:00:00+00:00,0.0,A,08080505,0.0,A,0.0,A
2013-04-10 00:00:00+00:00,0.04,A,08080505,0.0,A,0.01,A
2013-04-11 00:00:00+00:00,0.01,A,08080505,0.0,A,0.0,A
2013-04-12 00:00:00+00:00,16.0,A,08080505,0.0,A,8.02,A
2013-04-13 00:00:00+00:00,4.96,A,08080505,1.92,A,3.21,A
2013-04-14 00:00:00+00:00,3.17,A,08080505,0.81,A,1.42,A
2013-04-15 00:00:00+00:00,1.27,A,08080505,0.3,A,0.6,A
2013-04-16 00:00:00+00:00,0.3,A,08080505,0.11,A,0.21,A
2013-04-17 00:00:00+00:00,0.19,A,08080505,0.07,A,0.12,A
2013-04-18 00:00:00+00:00,0.24,A,08080505,0.05,A,0.08,A
2013-04-19 00:00:00+00:00,0.07,A,08080505,0.01,A,0.03,A
2013-04-20 00:00:00+00:00,0.07,A,08080505,0.0,A,0.01,A
2013-04-21 00:00:00+00:00,0.0,A,08080505,0.0,A,0.0,A
2013-04-22 00:00:00+00:00,0.0,A,08080505,0.0,A,0.0,A
2013-04-23 00:00:00+00:00,0.03,A,08080505,0.0,A,0.0,A
2013-04-24 00:00:00+00:00,0.0,A,08080505,0.0,A,0.0,A
2013-04-25 00:00:00+00:00,0.0,A,08080505,0.0,A,0.0,A
2013-04-26 00:00:00+00:00,0.0,A,08080505,0.0,A,0.0,A
2013-04-27 00:00:00+00:00,0.0,A,08080505,0.0,A,0.0,A
2013-04-28 00:00:00+00:00,0.0,A,08080505,0.0,A,0.0,A
2013-04-29 00:00:00+00:00,0.0,A,08080505,0.0,A,0.0,A
2013-04-30 00:00:00+00:00,0.0,A,08080505,0.0,A,0.0,A
2013-05-01 00:00:00+00:00,0.0,A,08080505,0.0,A,0.0,A
2013-05-02 00:00:00+00:00,0.0,A,08080505,0.0,A,0.0,A
2013-05-03 00:00:00+00:00,0.0,A,08080505,0.0,A,0.0,A
2013-05-04 00:00:00+00:00,0.0,A,08080505,0.0,A,0.0,A
2013-05-05 00:00:00+00:00,0.0,A,08080505,0.0,A,0.0,A
2013-05-06 00:00:00+00:00,0.0,A,08080505,0.0,A,0.0,A
2013-05-07 00:00:00+00:00,0.0,A,08080505,0.0,A,0.0,A
2013-05-08 00:00:00+00:00,0.0,A,08080505,0.0,A,0.0,A
2013-05-09 00:00:00+00:00,0.0,A,08080505,0.0,A,0.0,A
2013-05-10 00:00:00+00:00,0.0,A,08080505,0.0,A,0.0,A
2013-05-11 00:00:00+00:00,0.0,A,08080505,0.0,A,0.0,A
2013-05-12 00:00:00+00:00,0.0,A,08080505,0.0,A,0.0,A
2013-05-13 00:00:00+00:00,0.0,A,08080505,0.0,A,0.0,A
2013-05-14 00:00:00+00:00,0.0,A,08080505,0.0,A,0.0,A
2013-05-15 00:00:00+00:00,0.0,A,08080505,0.0,A,0.0,A
2013-05-16 00:00:00+00:00,0.0,A,08080505,0.0,A,0.0,A
2013-05-17 00:00:00+00:00,0.0,A,08080505,0.0,A,0.0,A
2013-05-18 00:00:00+00:00,0.0,A,08080505,0.0,A,0.0,A
2013-05-19 00:00:00+00:00,0.0,A,08080505,0.0,A,0.0,A
2013-05-20 00:00:00+00:00,0.0,A,08080505,0.0,A,0.0,A
2013-05-21 00:00:00+00:00,0.0,A,08080505,0.0,A,0.0,A
2013-05-22 00:00:00+00:00,0.0,A,08080505,0.0,A,0.0,A
2013-05-23 00:00:00+00:00,0.0,A,08080505,0.0,A,0.0,A
2013-05-24 00:00:00+00:00,1410.0,A,08080505,0.0,A,257.0,A
2013-05-25 00:00:00+00:00,1410.0,A,08080505,287.0,A,740.0,A
2013-05-26 00:00:00+00:00,287.0,A,08080505,124.0,A,192.0,A
2013-05-27 00:00:00+00:00,124.0,A,08080505,59.5,A,88.0,A
2013-05-28 00:00:00+00:00,59.5,A,08080505,40.8,A,47.6,A
2013-05-29 00:00:00+00:00,40.8,A,08080505,27.8,A,34.8,A
2013-05-30 00:00:00+00:00,27.8,A,08080505,21.2,A,24.7,A
2013-05-31 00:00:00+00:00,21.2,A,08080505,14.9,A,18.8,A
2013-06-01 00:00:00+00:00,14.9,A,08080505,9.16,A,11.9,A
2013-06-02 00:00:00+00:00,9.16,A,08080505,6.13,A,7.93,A
2013-06-03 00:00:00+00:00,6.13,A,08080505,2.82,A,4.71,A
2013-06-04 00:00:00+00:00,2.82,A,08080505,1.92,A,2.35,A
2013-06-05 00:00:00+00:00,8.67,A,08080505,0.81,A,1.71,A
2013-06-06 00:00:00+00:00,13.5,A,08080505,2.82,A,6.03,A
2013-06-07 00:00:00+00:00,77.3,A,08080505,1.92,A,28.5,A
2013-06-08 00:00:00+00:00,68.5,A,08080505,21.2,A,39.0,A
2013-06-09 00:00:00+00:00,66.0,A,08080505,17.4,A,34.5,A
2013-06-10 00:00:00+00:00,73.7,A,08080505,18.8,A,39.9,A
2013-06-11 00:00:00+00:00,22.2,A,08080505,9.66,A,15.5,A
2013-06-12 00:00:00+00:00,14.0,A,08080505,9.66,A,12.0,A
2013-06-13 00:00:00+00:00,16.5,A,08080505,12.6,A,15.3,A
2013-06-14 00:00:00+00:00,13.5,A,08080505,10.7,A,12.3,A
2013-06-15 00:00:00+00:00,12.1,A,08080505,10.2,A,11.3,A
2013-06-16 00:00:00+00:00,12.1,A,08080505,9.66,A,11.0,A
2013-06-17 00:00:00+00:00,9.66,A,08080505,7.76,A,8.77,A
2013-06-18 00:00:00+00:00,61.9,A,08080505,7.76,A,28.5,A
2013-06-19 00:00:00+00:00,1160.0,A,08080505,11.3,A,278.0,A
2013-06-20 00:00:00+00:00,608.0,A,08080505,103.0,A,241.0,A
2013-06-21 00:00:00+00:00,103.0,A,08080505,45.4,A,69.3,A
2013-06-22 00:00:00+00:00,45.4,A,08080505,29.5,A,36.9,A
2013-06-23 00:00:00+00:00,29.5,A,08080505,22.2,A,26.7,A
2013-06-24 00:00:00+00:00,23.7,A,08080505,19.2,A,22.2,A
2013-06-25 00:00:00+00:00,19.2,A,08080505,14.5,A,17.4,A
2013-06-26 00:00:00+00:00,14.5,A,08080505,10.2,A,12.9,A
2013-06-27 00:00:00+00:00,10.2,A,08080505,8.2,A,9.17,A
2013-06-28 00:00:00+00:00,8.2,A,08080505,5.52,A,6.95,A
2013-06-29 00:00:00+00:00,5.52,A,08080505,3.17,A,4.38,A
2013-06-30 00:00:00+00:00,11.7,A,08080505,2.82,A,5.61,A
2013-07-01 00:00:00+00:00,3.56,A,08080505,0.95,A,1.8,A
2013-07-02 00:00:00+00:00,0.95,A,08080505,0.43,A,0.8,A
2013-07-03 00:00:00+00:00,0.7,A,08080505,0.36,A,0.5,A
2013-07-04 00:00:00+00:00,0.36,A,08080505,0.09,A,0.24,A
2013-07-05 00:00:00+00:00,0.15,A,08080505,0.01,A,0.06,A
2013-07-06 00:00:00+00:00,0.02,A,08080505,0.0,A,0.01,A
2013-07-07 00:00:00+00:00,0.0,A,08080505,0.0,A,0.0,A
2013-07-08 00:00:00+00:00,0.0,A,08080505,0.0,A,0.0,A
2013-07-09 00:00:00+00:00,0.0,A,08080505,0.0,A,0.0,A
2013-07-10 00:00:00+00:00,0.0,A,08080505,0.0,A,0.0,A
2013-07-11 00:00:00+00:00,0.0,A,08080505,0.0,A,0.0,A
2013-07-12 00:00:00+00:00,0.0,A,08080505,0.0,A,0.0,A
2013-07-13 00:00:00+00:00,0.0,A,08080505,0.0,A,0.0,A
2013-07-14 00:00:00+00:00,0.0,A,08080505,0.0,A,0.0,A
2013-07-15 00:00:00+00:00,0.11,A,08080505,0.0,A,0.0,A
2013-07-16 00:00:00+00:00,232.0,A,08080505,0.02,A,80.9,A
2013-07-17 00:00:00+00:00,460.0,A,08080505,95.7,A,244.0,A
2013-07-18 00:00:00+00:00,586.0,A,08080505,337.0,A,423.0,A
2013-07-19 00:00:00+00:00,578.0,A,08080505,262.0,A,360.0,A
2013-07-20 00:00:00+00:00,288.0,A,08080505,167.0,A,227.0,A
2013-07-21 00:00:00+00:00,285.0,A,08080505,190.0,A,236.0,A
2013-07-22 00:00:00+00:00,190.0,A,08080505,124.0,A,157.0,A
2013-07-23 00:00:00+00:00,124.0,A,08080505,85.7,A,104.0,A
2013-07-24 00:00:00+00:00,85.7,A,08080505,71.1,A,76.8,A
2013-07-25 00:00:00+00:00,86.6,A,08080505,72.0,A,81.1,A
2013-07-26 00:00:00+00:00,79.1,A,08080505,62.7,A,71.3,A
2013-07-27 00:00:00+00:00,299.0,A,08080505,58.7,A,142.0,A
2013-07-28 00:00:00+00:00,243.0,A,08080505,101.0,A,140.0,A
2013-07-29 00:00:00+00:00,101.0,A,08080505,69.4,A,84.4,A
2013-07-30 00:00:00+00:00,69.4,A,08080505,54.1,A,61.8,A
2013-07-31 00:00:00+00:00,54.1,A,08080505,48.2,A,51.7,A
2013-08-01 00:00:00+00:00,48.2,A,08080505,40.1,A,44.7,A
2013-08-02 00:00:00+00:00,40.1,A,08080505,31.1,A,36.3,A
2013-08-03 00:00:00+00:00,31.1,A,08080505,25.2,A,28.3,A
2013-08-04 00:00:00+00:00,25.2,A,08080505,20.7,A,23.8,A
2013-08-05 00:00:00+00:00,20.7,A,08080505,16.0,A,18.9,A
2013-08-06 00:00:00+00:00,16.5,A,08080505,12.1,A,15.2,A
2013-08-07 00:00:00+00:00,12.6,A,08080505,8.67,A,11.2,A
2013-08-08 00:00:00+00:00,23.2,A,08080505,8.67,A,12.1,A
2013-08-09 00:00:00+00:00,415.0,A,08080505,13.5,A,243.0,A
2013-08-10 00:00:00+00:00,257.0,A,08080505,95.7,A,196.0,A
2013-08-11 00:00:00+00:00,95.7,A,08080505,41.4,A,58.7,A
2013-08-12 00:00:00+00:00,41.4,A,08080505,28.9,A,34.7,A
2013-08-13 00:00:00+00:00,28.9,A,08080505,22.2,A,25.8,A
2013-08-14 00:00:00+00:00,181.0,A,08080505,20.7,A,57.4,A
2013-08-15 00:00:00+00:00,1070.0,A,08080505,25.7,A,230.0,A
2013-08-16 00:00:00+00:00,1310.0,A,08080505,420.0,A,845.0,A
2013-08-17 00:00:00+00:00,881.0,A,08080505,401.0,A,643.0,A
2013-08-18 00:00:00+00:00,597.0,A,08080505,441.0,A,505.0,A
2013-08-19 00:00:00+00:00,441.0,A,08080505,243.0,A,317.0,A
2013-08-20 00:00:00+00:00,243.0,A,08080505,167.0,A,200.0,A
2013-08-21 00:00:00+00:00,167.0,A,08080505,149.0,A,155.0,A
2013-08-22 00:00:00+00:00,153.0,A,08080505,134.0,A,146.0,A
2013-08-23 00:00:00+00:00,134.0,A,08080505,109.0,A,122.0,A
2013-08-24 00:00:00+00:00,110.0,A,08080505,94.7,A,103.0,A
2013-08-25 00:00:00+00:00,94.7,A,08080505,80.9,A,88.7,A
2013-08-26 00:00:00+00:00,80.9,A,08080505,71.1,A,77.5,A
2013-08-27 00:00:00+00:00,72.0,A,08080505,62.7,A,68.2,A
2013-08-28 00:00:00+00:00,62.7,A,08080505,56.4,A,60.4,A
2013-08-29 00:00:00+00:00,56.4,A,08080505,51.1,A,54.0,A
2013-08-30 00:00:00+00:00,51.1,A,08080505,44.7,A,48.4,A
2013-08-31 00:00:00+00:00,44.7,A,08080505,39.5,A,42.7,A
2013-09-01 00:00:00+00:00,39.5,A,08080505,32.8,A,37.2,A
2013-09-02 00:00:00+00:00,34.0,A,08080505,29.5,A,32.3,A
2013-09-03 00:00:00+00:00,30.0,A,08080505,26.3,A,28.2,A
2013-09-04 00:00:00+00:00,26.3,A,08080505,22.2,A,24.8,A
2013-09-05 00:00:00+00:00,22.7,A,08080505,18.8,A,21.6,A
2013-09-06 00:00:00+00:00,20.2,A,08080505,17.8,A,19.4,A
2013-09-07 00:00:00+00:00,17.8,A,08080505,15.4,A,17.2,A
2013-09-08 00:00:00+00:00,16.0,A,08080505,14.0,A,15.1,A
2013-09-09 00:00:00+00:00,14.0,A,08080505,11.7,A,13.2,A
2013-09-10 00:00:00+00:00,12.1,A,08080505,10.2,A,11.6,A
2013-09-11 00:00:00+00:00,11.7,A,08080505,10.2,A,10.9,A
2013-09-12 00:00:00+00:00,12.6,A,08080505,10.2,A,11.4,A
2013-09-13 00:00:00+00:00,10.2,A,08080505,8.2,A,9.44,A
2013-09-14 00:00:00+00:00,9.16,A,08080505,8.2,A,8.79,A
2013-09-15 00:00:00+00:00,8.2,A,08080505,6.13,A,7.37,A
2013-09-16 00:00:00+00:00,10.7,A,08080505,5.52,A,6.63,A
2013-09-17 00:00:00+00:00,462.0,A,08080505,6.91,A,241.0,A
2013-09-18 00:00:00+00:00,222.0,A,08080505,32.8,A,87.8,A
2013-09-19 00:00:00+00:00,32.8,A,08080505,22.2,A,26.7,A
2013-09-20 00:00:00+00:00,22.7,A,08080505,18.3,A,20.5,A
2013-09-21 00:00:00+00:00,18.8,A,08080505,13.0,A,16.2,A
2013-09-22 00:00:00+00:00,17.4,A,08080505,12.6,A,14.0,A
2013-09-23 00:00:00+00:00,16.5,A,08080505,11.3,A,14.9,A
2013-09-24 00:00:00+00:00,11.3,A,08080505,8.2,A,9.88,A
2013-09-25 00:00:00+00:00,8.67,A,08080505,6.13,A,7.75,A
2013-09-26 00:00:00+00:00,6.51,A,08080505,3.56,A,5.37,A
2013-09-27 00:00:00+00:00,3.98,A,08080505,2.49,A,3.35,A
2013-09-28 00:00:00+00:00,104.0,A,08080505,2.19,A,35.0,A
