datetime,00060_Mean,00060_Mean_cd,site_no
2018-06-14 00:00:00+00:00,41.7,A,08041300
2018-06-15 00:00:00+00:00,40.0,A,08041300
2018-06-16 00:00:00+00:00,38.7,A,08041300
2018-06-17 00:00:00+00:00,41.0,A,08041300
2018-06-18 00:00:00+00:00,49.7,A,08041300
2018-06-19 00:00:00+00:00,88.1,A,08041300
2018-06-20 00:00:00+00:00,129.0,A,08041300
2018-06-21 00:00:00+00:00,243.0,A,08041300
2018-06-22 00:00:00+00:00,276.0,A,08041300
2018-06-23 00:00:00+00:00,262.0,A,08041300
2018-06-24 00:00:00+00:00,203.0,A,08041300
2018-06-25 00:00:00+00:00,143.0,A,08041300
2018-06-26 00:00:00+00:00,91.5,A,08041300
2018-06-27 00:00:00+00:00,79.7,A,08041300
2018-06-28 00:00:00+00:00,60.9,A,08041300
2018-06-29 00:00:00+00:00,54.0,A,08041300
2018-06-30 00:00:00+00:00,47.6,A,08041300
2018-07-01 00:00:00+00:00,43.6,A,08041300
2018-07-02 00:00:00+00:00,39.6,A,08041300
2018-07-03 00:00:00+00:00,36.0,A,08041300
2018-07-04 00:00:00+00:00,37.1,A,08041300
2018-07-05 00:00:00+00:00,58.2,A,08041300
2018-07-06 00:00:00+00:00,205.0,A,08041300
2018-07-07 00:00:00+00:00,301.0,A,08041300
2018-07-08 00:00:00+00:00,224.0,A,08041300
2018-07-09 00:00:00+00:00,171.0,A,08041300
2018-07-10 00:00:00+00:00,145.0,A,08041300
2018-07-11 00:00:00+00:00,123.0,A,08041300
2018-07-12 00:00:00+00:00,202.0,A,08041300
2018-07-13 00:00:00+00:00,170.0,A,08041300
2018-07-14 00:00:00+00:00,180.0,A,08041300
2018-07-15 00:00:00+00:00,152.0,A,08041300
2018-07-16 00:00:00+00:00,75.2,A,08041300
2018-07-17 00:00:00+00:00,53.7,A,08041300
2018-07-18 00:00:00+00:00,55.3,A,08041300
2018-07-19 00:00:00+00:00,57.3,A,08041300
2018-07-20 00:00:00+00:00,46.1,A,08041300
2018-07-21 00:00:00+00:00,43.3,A,08041300
2018-07-22 00:00:00+00:00,41.1,A,08041300
2018-07-23 00:00:00+00:00,38.7,A,08041300
2018-07-24 00:00:00+00:00,37.3,A,08041300
2018-07-25 00:00:00+00:00,35.8,A,08041300
2018-07-26 00:00:00+00:00,34.4,A,08041300
2018-07-27 00:00:00+00:00,34.1,A,08041300
2018-07-28 00:00:00+00:00,32.4,A,08041300
2018-07-29 00:00:00+00:00,30.8,A,08041300
2018-07-30 00:00:00+00:00,29.8,A,08041300
2018-07-31 00:00:00+00:00,31.6,A,08041300
2018-08-01 00:00:00+00:00,31.7,A,08041300
2018-08-02 00:00:00+00:00,46.4,A,08041300
2018-08-03 00:00:00+00:00,92.7,A,08041300
2018-08-04 00:00:00+00:00,72.3,A,08041300
2018-08-05 00:00:00+00:00,47.6,A,08041300
2018-08-06 00:00:00+00:00,37.9,A,08041300
2018-08-07 00:00:00+00:00,37.5,A,08041300
2018-08-08 00:00:00+00:00,47.9,A,08041300
2018-08-09 00:00:00+00:00,61.4,A,08041300
2018-08-10 00:00:00+00:00,56.5,A,08041300
2018-08-11 00:00:00+00:00,42.1,A,08041300
