datetime,00060_Mean,00060_Mean_cd,site_no
1970-01-06 00:00:00+00:00,4700.0,A,08067000
1970-01-07 00:00:00+00:00,6200.0,A,08067000
1970-01-08 00:00:00+00:00,7400.0,A,08067000
1970-01-09 00:00:00+00:00,10300.0,A,08067000
1970-01-10 00:00:00+00:00,11100.0,A,08067000
1970-01-11 00:00:00+00:00,10800.0,A,08067000
1970-01-12 00:00:00+00:00,10500.0,A,08067000
1970-01-13 00:00:00+00:00,9770.0,A,08067000
1970-01-14 00:00:00+00:00,8560.0,A,08067000
1970-01-15 00:00:00+00:00,7400.0,A,08067000
1970-01-16 00:00:00+00:00,6200.0,A,08067000
1970-01-17 00:00:00+00:00,5300.0,A,08067000
1970-01-18 00:00:00+00:00,4500.0,A,08067000
1970-02-08 00:00:00+00:00,4900.0,A,08067000
1970-02-09 00:00:00+00:00,5800.0,A,08067000
1970-02-10 00:00:00+00:00,4500.0,A,08067000
1970-02-11 00:00:00+00:00,4310.0,A,08067000
1970-02-12 00:00:00+00:00,4600.0,A,08067000
1970-02-13 00:00:00+00:00,4900.0,A,08067000
1970-02-14 00:00:00+00:00,5600.0,A,08067000
1970-02-15 00:00:00+00:00,6300.0,A,08067000
1970-02-16 00:00:00+00:00,5300.0,A,08067000
1970-02-17 00:00:00+00:00,4900.0,A,08067000
1970-02-18 00:00:00+00:00,5300.0,A,08067000
1970-02-19 00:00:00+00:00,4800.0,A,08067000
1970-02-20 00:00:00+00:00,4310.0,A,08067000
1970-03-02 00:00:00+00:00,4310.0,A,08067000
1970-03-03 00:00:00+00:00,6800.0,A,08067000
1970-03-04 00:00:00+00:00,9550.0,A,08067000
1970-03-05 00:00:00+00:00,14800.0,A,08067000
1970-03-06 00:00:00+00:00,16800.0,A,08067000
1970-03-07 00:00:00+00:00,14400.0,A,08067000
1970-03-08 00:00:00+00:00,18200.0,A,08067000
1970-03-09 00:00:00+00:00,21000.0,A,08067000
1970-03-10 00:00:00+00:00,23500.0,A,08067000
1970-03-11 00:00:00+00:00,26000.0,A,08067000
1970-03-12 00:00:00+00:00,27200.0,A,08067000
1970-03-13 00:00:00+00:00,28200.0,A,08067000
1970-03-14 00:00:00+00:00,28800.0,A,08067000
1970-03-15 00:00:00+00:00,30300.0,A,08067000
1970-03-16 00:00:00+00:00,29500.0,A,08067000
1970-03-17 00:00:00+00:00,30300.0,A,08067000
1970-03-18 00:00:00+00:00,31200.0,A,08067000
1970-03-19 00:00:00+00:00,32100.0,A,08067000
1970-03-20 00:00:00+00:00,32100.0,A,08067000
1970-03-21 00:00:00+00:00,32100.0,A,08067000
1970-03-22 00:00:00+00:00,32100.0,A,08067000
1970-03-23 00:00:00+00:00,31200.0,A,08067000
1970-03-24 00:00:00+00:00,29500.0,A,08067000
1970-03-25 00:00:00+00:00,27200.0,A,08067000
1970-03-26 00:00:00+00:00,23500.0,A,08067000
1970-03-27 00:00:00+00:00,21200.0,A,08067000
1970-03-28 00:00:00+00:00,20200.0,A,08067000
1970-03-29 00:00:00+00:00,19200.0,A,08067000
1970-03-30 00:00:00+00:00,17800.0,A,08067000
1970-03-31 00:00:00+00:00,17600.0,A,08067000
1970-04-01 00:00:00+00:00,17700.0,A,08067000
1970-04-02 00:00:00+00:00,18400.0,A,08067000
1970-04-03 00:00:00+00:00,18800.0,A,08067000
1970-04-04 00:00:00+00:00,19200.0,A,08067000
1970-04-05 00:00:00+00:00,19000.0,A,08067000
1970-04-06 00:00:00+00:00,19000.0,A,08067000
1970-04-07 00:00:00+00:00,18400.0,A,08067000
1970-04-08 00:00:00+00:00,16400.0,A,08067000
1970-04-09 00:00:00+00:00,13800.0,A,08067000
1970-04-10 00:00:00+00:00,12100.0,A,08067000
1970-04-11 00:00:00+00:00,11500.0,A,08067000
1970-04-12 00:00:00+00:00,12000.0,A,08067000
1970-04-13 00:00:00+00:00,11500.0,A,08067000
1970-04-14 00:00:00+00:00,10900.0,A,08067000
1970-04-15 00:00:00+00:00,10500.0,A,08067000
1970-04-16 00:00:00+00:00,9220.0,A,08067000
1970-04-17 00:00:00+00:00,6000.0,A,08067000
1970-04-18 00:00:00+00:00,3590.0,A,08067000
1970-05-03 00:00:00+00:00,4310.0,A,08067000
1970-05-04 00:00:00+00:00,3770.0,A,08067000
1970-05-16 00:00:00+00:00,3500.0,A,08067000
1970-05-17 00:00:00+00:00,4040.0,A,08067000
1970-05-18 00:00:00+00:00,4040.0,A,08067000
1970-05-19 00:00:00+00:00,3500.0,A,08067000
1970-06-01 00:00:00+00:00,4040.0,A,08067000
1970-06-02 00:00:00+00:00,3770.0,A,08067000
1972-11-04 00:00:00+00:00,2700.0,A,08067000
1972-11-05 00:00:00+00:00,2950.0,A,08067000
1972-11-06 00:00:00+00:00,3020.0,A,08067000
1972-11-07 00:00:00+00:00,3790.0,A,08067000
1972-11-08 00:00:00+00:00,4440.0,A,08067000
1972-11-09 00:00:00+00:00,6540.0,A,08067000
1972-11-10 00:00:00+00:00,7130.0,A,08067000
1972-11-11 00:00:00+00:00,6500.0,A,08067000
1972-11-12 00:00:00+00:00,4720.0,A,08067000
1972-11-13 00:00:00+00:00,3820.0,A,08067000
1972-11-14 00:00:00+00:00,3220.0,A,08067000
1972-11-15 00:00:00+00:00,3250.0,A,08067000
1972-11-16 00:00:00+00:00,3760.0,A,08067000
1972-11-17 00:00:00+00:00,3910.0,A,08067000
1972-11-18 00:00:00+00:00,3790.0,A,08067000
1972-11-19 00:00:00+00:00,4440.0,A,08067000
1972-11-20 00:00:00+00:00,5350.0,A,08067000
1972-11-21 00:00:00+00:00,4860.0,A,08067000
1972-11-22 00:00:00+00:00,4270.0,A,08067000
1972-11-23 00:00:00+00:00,3850.0,A,08067000
1972-11-24 00:00:00+00:00,3700.0,A,08067000
1972-11-25 00:00:00+00:00,3670.0,A,08067000
1972-11-26 00:00:00+00:00,3130.0,A,08067000
1972-12-15 00:00:00+00:00,2750.0,A,08067000
1972-12-16 00:00:00+00:00,3940.0,A,08067000
1972-12-17 00:00:00+00:00,5040.0,A,08067000
1972-12-18 00:00:00+00:00,5070.0,A,08067000
1972-12-19 00:00:00+00:00,5070.0,A,08067000
1972-12-20 00:00:00+00:00,6500.0,A,08067000
1972-12-21 00:00:00+00:00,7580.0,A,08067000
1972-12-22 00:00:00+00:00,8080.0,A,08067000
1972-12-23 00:00:00+00:00,8030.0,A,08067000
1972-12-24 00:00:00+00:00,6860.0,A,08067000
1972-12-25 00:00:00+00:00,5280.0,A,08067000
1972-12-26 00:00:00+00:00,4300.0,A,08067000
1972-12-27 00:00:00+00:00,3400.0,A,08067000
1973-01-06 00:00:00+00:00,5100.0,A,08067000
1973-01-07 00:00:00+00:00,6680.0,A,08067000
1973-01-08 00:00:00+00:00,9100.0,A,08067000
1973-01-09 00:00:00+00:00,12400.0,A,08067000
1973-01-10 00:00:00+00:00,16200.0,A,08067000
1973-01-11 00:00:00+00:00,17200.0,A,08067000
1973-01-12 00:00:00+00:00,17400.0,A,08067000
1973-01-13 00:00:00+00:00,16200.0,A,08067000
