datetime,00060_Maximum,00060_Maximum_cd,site_no,00060_Minimum,00060_Minimum_cd,00060_Mean,00060_Mean_cd
2007-06-07 00:00:00+00:00,,,08055560,,,4000.0,"A, e"
2007-06-08 00:00:00+00:00,3960.0,A,08055560,3920.0,A,3940.0,A
2007-06-09 00:00:00+00:00,,,08055560,,,3910.0,"A, e"
2007-06-10 00:00:00+00:00,3890.0,A,08055560,3860.0,A,3880.0,A
2007-06-11 00:00:00+00:00,3880.0,A,08055560,3640.0,A,3850.0,A
2007-06-12 00:00:00+00:00,,,08055560,,,3280.0,"A, e"
2007-06-13 00:00:00+00:00,,,08055560,,,1910.0,"A, e"
2007-06-14 00:00:00+00:00,,,08055560,,,1490.0,"A, e"
2007-06-15 00:00:00+00:00,,,08055560,,,1820.0,"A, e"
2007-06-16 00:00:00+00:00,,,08055560,,,2310.0,"A, e"
2007-06-17 00:00:00+00:00,,,08055560,,,2870.0,"A, e"
2007-06-18 00:00:00+00:00,,,08055560,,,3710.0,"A, e"
2007-06-19 00:00:00+00:00,,,08055560,,,2650.0,"A, e"
2007-06-20 00:00:00+00:00,,,08055560,,,2960.0,"A, e"
2007-06-21 00:00:00+00:00,,,08055560,,,3970.0,"A, e"
2007-06-22 00:00:00+00:00,4930.0,A,08055560,4380.0,A,4670.0,A
2007-06-23 00:00:00+00:00,5190.0,A,08055560,4930.0,A,5120.0,A
2007-06-24 00:00:00+00:00,5240.0,A,08055560,5180.0,A,5220.0,A
2007-06-25 00:00:00+00:00,,,08055560,,,5250.0,"A, e"
2007-06-26 00:00:00+00:00,,,08055560,,,5620.0,"A, e"
2007-06-27 00:00:00+00:00,,,08055560,,,7330.0,"A, e"
2007-06-28 00:00:00+00:00,7470.0,A,08055560,5340.0,A,6660.0,A
2007-06-29 00:00:00+00:00,,,08055560,,,4200.0,"A, e"
2007-06-30 00:00:00+00:00,,,08055560,,,3080.0,"A, e"
2007-07-01 00:00:00+00:00,,,08055560,,,2790.0,"A, e"
2007-07-02 00:00:00+00:00,,,08055560,,,3950.0,"A, e"
2007-07-03 00:00:00+00:00,,,08055560,,,3350.0,"A, e"
2007-07-04 00:00:00+00:00,,,08055560,,,3590.0,"A, e"
2007-07-05 00:00:00+00:00,,,08055560,,,4120.0,"A, e"
2007-07-06 00:00:00+00:00,,,08055560,,,4710.0,"A, e"
2007-07-07 00:00:00+00:00,4630.0,A,08055560,4500.0,A,4560.0,A
2007-07-08 00:00:00+00:00,,,08055560,,,4630.0,"A, e"
2007-07-09 00:00:00+00:00,5190.0,A,08055560,4800.0,A,5010.0,A
2007-07-10 00:00:00+00:00,5500.0,A,08055560,5190.0,A,5350.0,A
2007-07-11 00:00:00+00:00,5610.0,A,08055560,5500.0,A,5570.0,A
2007-07-12 00:00:00+00:00,5690.0,A,08055560,5600.0,A,5650.0,A
2007-07-13 00:00:00+00:00,5730.0,A,08055560,5670.0,A,5700.0,A
2007-07-14 00:00:00+00:00,5710.0,A,08055560,5630.0,A,5680.0,A
2007-07-15 00:00:00+00:00,5640.0,A,08055560,5610.0,A,5630.0,A
2007-07-16 00:00:00+00:00,5670.0,A,08055560,5610.0,A,5640.0,A
2007-07-17 00:00:00+00:00,5620.0,A,08055560,5570.0,A,5600.0,A
2007-07-18 00:00:00+00:00,5580.0,A,08055560,5530.0,A,5570.0,A
2007-07-19 00:00:00+00:00,5660.0,A,08055560,5530.0,A,5580.0,A
2007-07-20 00:00:00+00:00,5840.0,A,08055560,5660.0,A,5750.0,A
2007-07-21 00:00:00+00:00,6070.0,A,08055560,5840.0,A,5950.0,A
2007-07-22 00:00:00+00:00,6470.0,A,08055560,6060.0,A,6160.0,A
2007-07-23 00:00:00+00:00,6460.0,A,08055560,6180.0,A,6310.0,A
2007-07-24 00:00:00+00:00,6180.0,A,08055560,6120.0,A,6150.0,A
2007-07-25 00:00:00+00:00,6140.0,A,08055560,5930.0,A,6030.0,A
2007-07-26 00:00:00+00:00,5940.0,A,08055560,5910.0,A,5920.0,A
2007-07-27 00:00:00+00:00,5990.0,A,08055560,5930.0,A,5960.0,A
2007-07-28 00:00:00+00:00,6000.0,A,08055560,5970.0,A,5990.0,A
2007-07-29 00:00:00+00:00,6190.0,A,08055560,5990.0,A,6030.0,A
2007-07-30 00:00:00+00:00,6270.0,A,08055560,6130.0,A,6220.0,A
2007-07-31 00:00:00+00:00,6140.0,A,08055560,6010.0,A,6070.0,A
