datetime,00060_Mean,00060_Mean_cd,site_no
2021-08-12 00:00:00+00:00,17.5,A,08062095
2021-08-13 00:00:00+00:00,16.4,A,08062095
2021-08-14 00:00:00+00:00,17.3,A,08062095
2021-08-15 00:00:00+00:00,25.4,A,08062095
2021-08-16 00:00:00+00:00,20.0,A,08062095
2021-08-17 00:00:00+00:00,57.6,A,08062095
2021-08-18 00:00:00+00:00,78.5,A,08062095
2021-08-19 00:00:00+00:00,38.9,A,08062095
2021-08-20 00:00:00+00:00,27.6,A,08062095
2021-08-21 00:00:00+00:00,21.0,A,08062095
2021-08-22 00:00:00+00:00,18.8,A,08062095
2021-08-23 00:00:00+00:00,17.7,A,08062095
2021-08-24 00:00:00+00:00,16.2,A,08062095
2021-08-25 00:00:00+00:00,15.3,A,08062095
2021-08-26 00:00:00+00:00,14.9,A,08062095
2021-08-27 00:00:00+00:00,14.5,A,08062095
2021-08-28 00:00:00+00:00,14.0,A,08062095
2021-08-29 00:00:00+00:00,14.3,A,08062095
2021-08-30 00:00:00+00:00,15.6,A,08062095
2021-08-31 00:00:00+00:00,14.1,A,08062095
2021-09-01 00:00:00+00:00,13.5,A,08062095
2021-09-02 00:00:00+00:00,13.0,A,08062095
2021-09-03 00:00:00+00:00,12.5,A,08062095
2021-09-04 00:00:00+00:00,11.9,A,08062095
2021-09-05 00:00:00+00:00,12.0,A,08062095
2021-09-06 00:00:00+00:00,12.2,A,08062095
2021-09-07 00:00:00+00:00,12.2,A,08062095
2021-09-08 00:00:00+00:00,11.7,A,08062095
2021-09-09 00:00:00+00:00,11.2,A,08062095
2021-09-10 00:00:00+00:00,10.9,A,08062095
2021-09-11 00:00:00+00:00,11.0,A,08062095
2021-09-12 00:00:00+00:00,11.0,A,08062095
2021-09-13 00:00:00+00:00,11.1,A,08062095
2021-09-14 00:00:00+00:00,10.8,A,08062095
2021-09-15 00:00:00+00:00,9.57,A,08062095
2021-09-16 00:00:00+00:00,9.97,A,08062095
2021-09-17 00:00:00+00:00,10.3,A,08062095
2021-09-18 00:00:00+00:00,9.24,A,08062095
2021-09-19 00:00:00+00:00,9.74,A,08062095
2021-09-20 00:00:00+00:00,10.0,A,08062095
2021-09-21 00:00:00+00:00,11.2,A,08062095
2021-09-22 00:00:00+00:00,11.9,A,08062095
2021-09-23 00:00:00+00:00,9.13,A,08062095
2021-09-24 00:00:00+00:00,8.63,A,08062095
2021-09-25 00:00:00+00:00,8.26,A,08062095
2021-09-26 00:00:00+00:00,8.37,A,08062095
2021-09-27 00:00:00+00:00,8.58,A,08062095
2021-09-28 00:00:00+00:00,8.35,A,08062095
2021-09-29 00:00:00+00:00,8.19,A,08062095
2021-09-30 00:00:00+00:00,8.65,A,08062095
2021-10-01 00:00:00+00:00,30.3,A,08062095
2021-10-02 00:00:00+00:00,16.8,A,08062095
2021-10-03 00:00:00+00:00,12.5,A,08062095
2021-10-04 00:00:00+00:00,10.7,A,08062095
2021-10-05 00:00:00+00:00,9.44,A,08062095
2021-10-06 00:00:00+00:00,9.11,A,08062095
2021-10-07 00:00:00+00:00,8.72,A,08062095
2021-10-08 00:00:00+00:00,8.51,A,08062095
2021-10-09 00:00:00+00:00,8.58,A,08062095
2021-10-10 00:00:00+00:00,8.86,A,08062095
2021-10-11 00:00:00+00:00,20.4,A,08062095
2021-10-12 00:00:00+00:00,12.9,A,08062095
2021-10-13 00:00:00+00:00,11.5,A,08062095
2021-10-14 00:00:00+00:00,213.0,A,08062095
2021-10-15 00:00:00+00:00,22.6,A,08062095
2021-10-16 00:00:00+00:00,14.2,A,08062095
2021-10-17 00:00:00+00:00,11.7,A,08062095
2021-10-18 00:00:00+00:00,11.1,A,08062095
2021-10-19 00:00:00+00:00,10.3,A,08062095
2021-10-20 00:00:00+00:00,9.94,A,08062095
2021-10-21 00:00:00+00:00,9.81,A,08062095
2021-10-22 00:00:00+00:00,9.4,A,08062095
2021-10-23 00:00:00+00:00,8.96,A,08062095
2021-10-24 00:00:00+00:00,9.02,A,08062095
2021-10-25 00:00:00+00:00,9.56,A,08062095
2021-10-26 00:00:00+00:00,9.18,A,08062095
2021-10-27 00:00:00+00:00,25.4,A,08062095
2021-10-28 00:00:00+00:00,17.9,A,08062095
2021-10-29 00:00:00+00:00,10.4,A,08062095
2021-10-30 00:00:00+00:00,9.61,A,08062095
2021-10-31 00:00:00+00:00,9.98,A,08062095
2021-11-01 00:00:00+00:00,10.4,A,08062095
2021-11-02 00:00:00+00:00,10.0,A,08062095
2021-11-03 00:00:00+00:00,41.0,A,08062095
2021-11-04 00:00:00+00:00,26.5,A,08062095
2021-11-05 00:00:00+00:00,15.9,A,08062095
2021-11-06 00:00:00+00:00,13.9,A,08062095
2021-11-07 00:00:00+00:00,13.1,A,08062095
2021-11-08 00:00:00+00:00,13.1,A,08062095
2021-11-09 00:00:00+00:00,12.5,A,08062095
2021-11-10 00:00:00+00:00,12.0,A,08062095
2021-11-11 00:00:00+00:00,36.7,A,08062095
2021-11-12 00:00:00+00:00,16.9,A,08062095
2021-11-13 00:00:00+00:00,13.7,A,08062095
2021-11-14 00:00:00+00:00,13.2,A,08062095
2021-11-15 00:00:00+00:00,13.3,A,08062095
2021-11-16 00:00:00+00:00,12.4,A,08062095
2021-11-17 00:00:00+00:00,11.9,A,08062095
2021-11-18 00:00:00+00:00,11.5,A,08062095
2021-11-19 00:00:00+00:00,11.5,A,08062095
2021-11-20 00:00:00+00:00,11.4,A,08062095
2021-11-21 00:00:00+00:00,11.9,A,08062095
2021-11-22 00:00:00+00:00,12.4,A,08062095
2021-11-23 00:00:00+00:00,12.1,A,08062095
2021-11-24 00:00:00+00:00,12.0,A,08062095
