datetime,00060_Mean,00060_Mean_cd,site_no
2018-08-23 00:00:00+00:00,457.0,A,08022500
2018-08-24 00:00:00+00:00,554.0,A,08022500
2018-08-25 00:00:00+00:00,543.0,A,08022500
2018-08-26 00:00:00+00:00,438.0,A,08022500
2018-08-27 00:00:00+00:00,511.0,A,08022500
2018-08-28 00:00:00+00:00,390.0,A,08022500
2018-08-29 00:00:00+00:00,408.0,A,08022500
2018-08-30 00:00:00+00:00,512.0,A,08022500
2018-08-31 00:00:00+00:00,436.0,A,08022500
2018-09-01 00:00:00+00:00,382.0,A,08022500
2018-09-02 00:00:00+00:00,337.0,A,08022500
2018-09-03 00:00:00+00:00,364.0,A,08022500
2018-09-04 00:00:00+00:00,433.0,A,08022500
2018-09-05 00:00:00+00:00,231.0,A,08022500
2018-09-06 00:00:00+00:00,251.0,A,08022500
2018-09-07 00:00:00+00:00,434.0,A,08022500
2018-09-08 00:00:00+00:00,483.0,A,08022500
2018-09-09 00:00:00+00:00,339.0,A,08022500
2018-09-10 00:00:00+00:00,325.0,A,08022500
2018-09-11 00:00:00+00:00,359.0,A,08022500
2018-09-12 00:00:00+00:00,392.0,A,08022500
2018-09-13 00:00:00+00:00,447.0,A,08022500
2018-09-14 00:00:00+00:00,630.0,A,08022500
2018-09-15 00:00:00+00:00,530.0,A,08022500
2018-09-16 00:00:00+00:00,586.0,A,08022500
2018-09-17 00:00:00+00:00,518.0,A,08022500
2018-09-18 00:00:00+00:00,521.0,A,08022500
2018-09-19 00:00:00+00:00,628.0,A,08022500
2018-09-20 00:00:00+00:00,583.0,A,08022500
2018-09-21 00:00:00+00:00,552.0,A,08022500
2018-09-22 00:00:00+00:00,519.0,A,08022500
2018-09-23 00:00:00+00:00,576.0,A,08022500
2018-09-24 00:00:00+00:00,661.0,A,08022500
2018-09-25 00:00:00+00:00,983.0,A,08022500
2018-09-26 00:00:00+00:00,1120.0,A,08022500
2018-09-27 00:00:00+00:00,954.0,A,08022500
2018-09-28 00:00:00+00:00,841.0,A,08022500
2018-09-29 00:00:00+00:00,792.0,A,08022500
2018-09-30 00:00:00+00:00,785.0,A,08022500
2018-10-01 00:00:00+00:00,810.0,A,08022500
2018-10-02 00:00:00+00:00,797.0,A,08022500
2018-10-03 00:00:00+00:00,817.0,A,08022500
2018-10-04 00:00:00+00:00,794.0,A,08022500
2018-10-05 00:00:00+00:00,773.0,A,08022500
2018-10-06 00:00:00+00:00,871.0,A,08022500
2018-10-07 00:00:00+00:00,746.0,A,08022500
2018-10-08 00:00:00+00:00,514.0,A,08022500
2018-10-09 00:00:00+00:00,612.0,A,08022500
2018-10-10 00:00:00+00:00,586.0,A,08022500
2018-10-11 00:00:00+00:00,448.0,A,08022500
2018-10-12 00:00:00+00:00,680.0,A,08022500
2018-10-13 00:00:00+00:00,477.0,A,08022500
2018-10-14 00:00:00+00:00,684.0,A,08022500
2018-10-15 00:00:00+00:00,847.0,A,08022500
2018-10-16 00:00:00+00:00,2340.0,A,08022500
2018-10-17 00:00:00+00:00,4030.0,A,08022500
2018-10-18 00:00:00+00:00,4290.0,A,08022500
2018-10-19 00:00:00+00:00,4290.0,A,08022500
