datetime,00060_Mean,00060_Mean_cd,site_no
2019-07-25 00:00:00+00:00,436.0,A,08032700
2019-07-26 00:00:00+00:00,406.0,A,08032700
2019-07-27 00:00:00+00:00,401.0,A,08032700
2019-07-28 00:00:00+00:00,405.0,A,08032700
2019-07-29 00:00:00+00:00,386.0,A,08032700
2019-07-30 00:00:00+00:00,350.0,A,08032700
2019-07-31 00:00:00+00:00,313.0,A,08032700
2019-08-01 00:00:00+00:00,310.0,A,08032700
2019-08-02 00:00:00+00:00,350.0,A,08032700
2019-08-03 00:00:00+00:00,328.0,A,08032700
2019-08-04 00:00:00+00:00,314.0,A,08032700
2019-08-05 00:00:00+00:00,342.0,A,08032700
2019-08-06 00:00:00+00:00,353.0,A,08032700
2019-08-07 00:00:00+00:00,343.0,"A, e",08032700
2019-08-08 00:00:00+00:00,326.0,A,08032700
2019-08-09 00:00:00+00:00,309.0,A,08032700
2019-08-10 00:00:00+00:00,281.0,A,08032700
2019-08-11 00:00:00+00:00,244.0,A,08032700
2019-08-12 00:00:00+00:00,212.0,A,08032700
2019-08-13 00:00:00+00:00,192.0,A,08032700
2019-08-14 00:00:00+00:00,178.0,A,08032700
2019-08-15 00:00:00+00:00,167.0,A,08032700
2019-08-16 00:00:00+00:00,158.0,A,08032700
2019-08-17 00:00:00+00:00,151.0,A,08032700
2019-08-18 00:00:00+00:00,145.0,A,08032700
2019-08-19 00:00:00+00:00,140.0,A,08032700
2019-08-20 00:00:00+00:00,136.0,A,08032700
2019-08-21 00:00:00+00:00,133.0,A,08032700
2019-08-22 00:00:00+00:00,130.0,A,08032700
2019-08-23 00:00:00+00:00,125.0,A,08032700
2019-08-24 00:00:00+00:00,121.0,A,08032700
2019-08-25 00:00:00+00:00,117.0,A,08032700
2019-08-26 00:00:00+00:00,114.0,A,08032700
2019-08-27 00:00:00+00:00,115.0,A,08032700
2019-08-28 00:00:00+00:00,146.0,A,08032700
2019-08-29 00:00:00+00:00,417.0,A,08032700
2019-08-30 00:00:00+00:00,663.0,A,08032700
2019-08-31 00:00:00+00:00,443.0,A,08032700
2019-09-01 00:00:00+00:00,318.0,A,08032700
2019-09-02 00:00:00+00:00,259.0,A,08032700
2019-09-03 00:00:00+00:00,223.0,A,08032700
2019-09-04 00:00:00+00:00,192.0,A,08032700
2019-09-05 00:00:00+00:00,172.0,A,08032700
2019-09-06 00:00:00+00:00,159.0,A,08032700
2019-09-07 00:00:00+00:00,151.0,A,08032700
2019-09-08 00:00:00+00:00,146.0,A,08032700
2019-09-09 00:00:00+00:00,141.0,A,08032700
2019-09-10 00:00:00+00:00,140.0,A,08032700
2019-09-11 00:00:00+00:00,140.0,A,08032700
2019-09-12 00:00:00+00:00,133.0,A,08032700
2019-09-13 00:00:00+00:00,130.0,A,08032700
2019-09-14 00:00:00+00:00,132.0,A,08032700
2019-09-15 00:00:00+00:00,134.0,A,08032700
2019-09-16 00:00:00+00:00,132.0,A,08032700
2019-09-17 00:00:00+00:00,129.0,A,08032700
2019-09-18 00:00:00+00:00,128.0,A,08032700
2019-09-19 00:00:00+00:00,131.0,A,08032700
2019-09-20 00:00:00+00:00,139.0,A,08032700
2019-09-21 00:00:00+00:00,160.0,A,08032700
2019-09-22 00:00:00+00:00,203.0,A,08032700
2019-09-23 00:00:00+00:00,225.0,A,08032700
2019-09-24 00:00:00+00:00,202.0,A,08032700
2019-09-25 00:00:00+00:00,183.0,A,08032700
2019-09-26 00:00:00+00:00,171.0,A,08032700
2019-09-27 00:00:00+00:00,160.0,A,08032700
2019-09-28 00:00:00+00:00,148.0,A,08032700
2019-09-29 00:00:00+00:00,139.0,A,08032700
2019-09-30 00:00:00+00:00,133.0,A,08032700
2019-10-01 00:00:00+00:00,127.0,A,08032700
2019-10-02 00:00:00+00:00,123.0,A,08032700
2019-10-03 00:00:00+00:00,120.0,A,08032700
2019-10-04 00:00:00+00:00,119.0,A,08032700
2019-10-05 00:00:00+00:00,131.0,A,08032700
2019-10-06 00:00:00+00:00,133.0,A,08032700
2019-10-07 00:00:00+00:00,123.0,A,08032700
2019-10-08 00:00:00+00:00,120.0,A,08032700
2019-10-09 00:00:00+00:00,117.0,A,08032700
2019-10-10 00:00:00+00:00,115.0,A,08032700
2019-10-11 00:00:00+00:00,121.0,A,08032700
2019-10-12 00:00:00+00:00,124.0,A,08032700
2019-10-13 00:00:00+00:00,126.0,A,08032700
2019-10-14 00:00:00+00:00,140.0,A,08032700
2019-10-15 00:00:00+00:00,163.0,A,08032700
2019-10-16 00:00:00+00:00,213.0,A,08032700
2019-10-17 00:00:00+00:00,254.0,A,08032700
2019-10-18 00:00:00+00:00,276.0,A,08032700
2019-10-19 00:00:00+00:00,275.0,A,08032700
2019-10-20 00:00:00+00:00,253.0,A,08032700
2019-10-21 00:00:00+00:00,246.0,A,08032700
2019-10-22 00:00:00+00:00,250.0,A,08032700
2019-10-23 00:00:00+00:00,264.0,A,08032700
2019-10-24 00:00:00+00:00,277.0,A,08032700
2019-10-25 00:00:00+00:00,298.0,A,08032700
2019-10-26 00:00:00+00:00,375.0,A,08032700
2019-10-27 00:00:00+00:00,395.0,A,08032700
2019-10-28 00:00:00+00:00,383.0,A,08032700
2019-10-29 00:00:00+00:00,332.0,A,08032700
