datetime,00060_Mean,00060_Mean_cd,site_no
2019-03-09 00:00:00+00:00,626.0,A,07332655
2019-03-10 00:00:00+00:00,529.0,A,07332655
2019-03-11 00:00:00+00:00,499.0,A,07332655
2019-03-13 00:00:00+00:00,1900.0,A,07332655
2019-03-14 00:00:00+00:00,3130.0,A,07332655
2019-03-15 00:00:00+00:00,1310.0,A,07332655
2019-03-16 00:00:00+00:00,513.0,A,07332655
2019-03-26 00:00:00+00:00,658.0,A,07332655
2019-04-13 00:00:00+00:00,1680.0,A,07332655
2019-04-14 00:00:00+00:00,3790.0,A,07332655
2019-04-15 00:00:00+00:00,5220.0,A,07332655
2019-04-16 00:00:00+00:00,2040.0,A,07332655
2019-04-17 00:00:00+00:00,536.0,A,07332655
2019-04-18 00:00:00+00:00,3530.0,A,07332655
2019-04-19 00:00:00+00:00,4440.0,A,07332655
2019-04-20 00:00:00+00:00,1610.0,A,07332655
2019-04-21 00:00:00+00:00,561.0,A,07332655
2019-04-24 00:00:00+00:00,538.0,A,07332655
2019-04-25 00:00:00+00:00,1400.0,A,07332655
2019-04-26 00:00:00+00:00,1400.0,A,07332655
2019-04-27 00:00:00+00:00,640.0,A,07332655
2019-05-01 00:00:00+00:00,789.0,A,07332655
2019-05-02 00:00:00+00:00,3580.0,A,07332655
2019-05-03 00:00:00+00:00,4950.0,A,07332655
2019-05-04 00:00:00+00:00,2840.0,A,07332655
2019-05-05 00:00:00+00:00,645.0,A,07332655
2019-05-08 00:00:00+00:00,1670.0,A,07332655
2019-05-09 00:00:00+00:00,3010.0,A,07332655
2019-05-10 00:00:00+00:00,1990.0,A,07332655
2019-05-11 00:00:00+00:00,2170.0,A,07332655
2019-05-12 00:00:00+00:00,4490.0,A,07332655
2019-05-13 00:00:00+00:00,3470.0,A,07332655
2019-05-14 00:00:00+00:00,724.0,A,07332655
2019-05-18 00:00:00+00:00,1700.0,A,07332655
2019-05-19 00:00:00+00:00,3280.0,A,07332655
2019-05-20 00:00:00+00:00,3760.0,A,07332655
2019-05-21 00:00:00+00:00,900.0,A,07332655
2019-05-22 00:00:00+00:00,564.0,A,07332655
2019-05-29 00:00:00+00:00,3280.0,A,07332655
2019-05-30 00:00:00+00:00,9300.0,A,07332655
2019-05-31 00:00:00+00:00,10100.0,A,07332655
2019-06-01 00:00:00+00:00,3290.0,A,07332655
2019-06-02 00:00:00+00:00,636.0,A,07332655
2019-06-16 00:00:00+00:00,1050.0,A,07332655
