datetime,00060_Maximum,00060_Maximum_cd,site_no,00060_Minimum,00060_Minimum_cd,00060_Mean,00060_Mean_cd
2015-12-09 00:00:00+00:00,,,08103940,,,486.0,"A, e"
2015-12-10 00:00:00+00:00,483.0,A,08103940,449.0,A,465.0,A
2015-12-11 00:00:00+00:00,449.0,A,08103940,402.0,A,434.0,A
2015-12-12 00:00:00+00:00,425.0,A,08103940,380.0,A,404.0,A
2015-12-13 00:00:00+00:00,2660.0,A,08103940,377.0,A,1510.0,A
2015-12-14 00:00:00+00:00,2340.0,A,08103940,1050.0,A,1560.0,A
2015-12-15 00:00:00+00:00,1050.0,A,08103940,757.0,A,868.0,A
2015-12-16 00:00:00+00:00,757.0,A,08103940,621.0,A,679.0,A
2015-12-17 00:00:00+00:00,621.0,A,08103940,549.0,A,580.0,A
2015-12-18 00:00:00+00:00,554.0,A,08103940,500.0,A,521.0,A
2015-12-19 00:00:00+00:00,504.0,A,08103940,458.0,A,486.0,A
2015-12-20 00:00:00+00:00,478.0,A,08103940,458.0,A,471.0,A
2015-12-21 00:00:00+00:00,474.0,A,08103940,453.0,A,467.0,A
2015-12-22 00:00:00+00:00,462.0,A,08103940,418.0,A,450.0,A
2015-12-23 00:00:00+00:00,445.0,A,08103940,418.0,A,430.0,A
2015-12-24 00:00:00+00:00,418.0,A,08103940,366.0,A,397.0,A
2015-12-25 00:00:00+00:00,384.0,A,08103940,363.0,A,372.0,A
2015-12-26 00:00:00+00:00,363.0,A,08103940,335.0,A,350.0,A
2015-12-27 00:00:00+00:00,496.0,A,08103940,341.0,A,413.0,A
2015-12-28 00:00:00+00:00,1430.0,A,08103940,474.0,A,1080.0,A
2015-12-29 00:00:00+00:00,1390.0,A,08103940,739.0,A,991.0,A
2015-12-30 00:00:00+00:00,739.0,A,08103940,573.0,A,638.0,A
2015-12-31 00:00:00+00:00,573.0,A,08103940,470.0,A,521.0,A
2016-01-01 00:00:00+00:00,496.0,A,08103940,437.0,A,464.0,A
2016-01-02 00:00:00+00:00,458.0,A,08103940,429.0,A,440.0,A
2016-01-03 00:00:00+00:00,429.0,A,08103940,391.0,A,422.0,A
2016-01-04 00:00:00+00:00,418.0,A,08103940,370.0,A,404.0,A
2016-01-05 00:00:00+00:00,399.0,A,08103940,360.0,A,384.0,A
2016-01-06 00:00:00+00:00,380.0,A,08103940,355.0,A,373.0,A
2016-01-07 00:00:00+00:00,605.0,A,08103940,377.0,A,467.0,A
2016-01-08 00:00:00+00:00,559.0,A,08103940,441.0,A,500.0,A
2016-01-09 00:00:00+00:00,449.0,A,08103940,388.0,A,414.0,A
2016-01-10 00:00:00+00:00,388.0,A,08103940,344.0,A,368.0,A
2016-01-11 00:00:00+00:00,358.0,A,08103940,341.0,A,349.0,A
2016-01-12 00:00:00+00:00,344.0,A,08103940,325.0,A,338.0,A
2016-01-13 00:00:00+00:00,335.0,A,08103940,312.0,A,329.0,A
2016-01-14 00:00:00+00:00,327.0,A,08103940,301.0,A,322.0,A
2016-01-15 00:00:00+00:00,327.0,A,08103940,319.0,A,322.0,A
2016-01-16 00:00:00+00:00,319.0,A,08103940,289.0,A,311.0,A
2016-01-17 00:00:00+00:00,309.0,A,08103940,279.0,A,299.0,A
2016-01-18 00:00:00+00:00,294.0,A,08103940,270.0,A,290.0,A
2016-01-19 00:00:00+00:00,289.0,A,08103940,256.0,A,280.0,A
2016-01-20 00:00:00+00:00,284.0,A,08103940,256.0,A,281.0,A
2016-01-21 00:00:00+00:00,281.0,A,08103940,253.0,A,278.0,A
2016-01-22 00:00:00+00:00,279.0,A,08103940,242.0,A,268.0,A
2016-01-23 00:00:00+00:00,267.0,A,08103940,232.0,A,259.0,A
2016-01-24 00:00:00+00:00,260.0,A,08103940,229.0,A,249.0,A
2016-01-25 00:00:00+00:00,256.0,A,08103940,232.0,A,250.0,A
2016-01-26 00:00:00+00:00,253.0,A,08103940,210.0,A,237.0,A
2016-01-27 00:00:00+00:00,242.0,A,08103940,202.0,A,230.0,A
2016-01-28 00:00:00+00:00,229.0,A,08103940,207.0,A,226.0,A
2016-01-29 00:00:00+00:00,229.0,A,08103940,199.0,A,221.0,A
2016-01-30 00:00:00+00:00,226.0,A,08103940,199.0,A,219.0,A
2016-01-31 00:00:00+00:00,220.0,A,08103940,199.0,A,216.0,A
2016-02-01 00:00:00+00:00,213.0,A,08103940,190.0,A,208.0,A
2016-02-02 00:00:00+00:00,207.0,A,08103940,185.0,A,204.0,A
2016-02-03 00:00:00+00:00,199.0,A,08103940,176.0,A,193.0,A
2016-02-04 00:00:00+00:00,190.0,A,08103940,169.0,A,185.0,A
2016-02-05 00:00:00+00:00,182.0,A,08103940,157.0,A,178.0,A
2016-02-06 00:00:00+00:00,179.0,A,08103940,157.0,A,174.0,A
2016-02-07 00:00:00+00:00,179.0,A,08103940,163.0,A,175.0,A
2016-02-08 00:00:00+00:00,179.0,A,08103940,155.0,A,173.0,A
2016-02-09 00:00:00+00:00,174.0,A,08103940,153.0,A,168.0,A
2016-02-10 00:00:00+00:00,166.0,A,08103940,143.0,A,160.0,A
2016-02-11 00:00:00+00:00,163.0,A,08103940,147.0,A,160.0,A
2016-02-12 00:00:00+00:00,161.0,A,08103940,142.0,A,157.0,A
2016-02-13 00:00:00+00:00,159.0,A,08103940,145.0,A,156.0,A
2016-02-14 00:00:00+00:00,155.0,A,08103940,142.0,A,153.0,A
2016-02-15 00:00:00+00:00,157.0,A,08103940,136.0,A,153.0,A
2016-02-16 00:00:00+00:00,157.0,A,08103940,133.0,A,152.0,A
2016-02-17 00:00:00+00:00,155.0,A,08103940,138.0,A,151.0,A
2016-02-18 00:00:00+00:00,151.0,A,08103940,134.0,A,147.0,A
2016-02-19 00:00:00+00:00,147.0,A,08103940,136.0,A,144.0,A
2016-02-20 00:00:00+00:00,147.0,A,08103940,142.0,A,145.0,A
2016-02-21 00:00:00+00:00,155.0,A,08103940,143.0,A,147.0,A
2016-02-22 00:00:00+00:00,174.0,A,08103940,151.0,A,164.0,A
2016-02-23 00:00:00+00:00,632.0,A,08103940,163.0,A,346.0,A
2016-02-24 00:00:00+00:00,605.0,A,08103940,388.0,A,498.0,A
2016-02-25 00:00:00+00:00,388.0,A,08103940,267.0,A,314.0,A
2016-02-26 00:00:00+00:00,274.0,A,08103940,217.0,A,241.0,A
2016-02-27 00:00:00+00:00,220.0,A,08103940,190.0,A,201.0,A
2016-02-28 00:00:00+00:00,193.0,A,08103940,166.0,A,183.0,A
2016-02-29 00:00:00+00:00,182.0,A,08103940,163.0,A,174.0,A
2016-03-01 00:00:00+00:00,174.0,A,08103940,142.0,A,162.0,A
2016-03-02 00:00:00+00:00,166.0,A,08103940,145.0,A,158.0,A
2016-03-03 00:00:00+00:00,155.0,A,08103940,136.0,A,148.0,A
2016-03-04 00:00:00+00:00,151.0,A,08103940,138.0,A,145.0,A
2016-03-05 00:00:00+00:00,143.0,A,08103940,134.0,A,139.0,A
2016-03-06 00:00:00+00:00,140.0,A,08103940,134.0,A,138.0,A
2016-03-07 00:00:00+00:00,138.0,A,08103940,129.0,A,137.0,A
2016-03-08 00:00:00+00:00,2880.0,A,08103940,131.0,A,548.0,A
2016-03-09 00:00:00+00:00,5050.0,A,08103940,1570.0,A,3190.0,A
2016-03-10 00:00:00+00:00,2960.0,A,08103940,1280.0,A,1850.0,A
2016-03-11 00:00:00+00:00,5110.0,A,08103940,1220.0,A,2650.0,A
2016-03-12 00:00:00+00:00,4110.0,A,08103940,2430.0,A,3530.0,A
2016-03-13 00:00:00+00:00,2430.0,A,08103940,1550.0,A,1900.0,A
2016-03-14 00:00:00+00:00,1550.0,A,08103940,1210.0,A,1390.0,A
2016-03-15 00:00:00+00:00,1210.0,A,08103940,988.0,A,1100.0,A
2016-03-16 00:00:00+00:00,988.0,A,08103940,823.0,A,894.0,A
2016-03-17 00:00:00+00:00,829.0,A,08103940,751.0,A,787.0,A
2016-03-18 00:00:00+00:00,757.0,A,08103940,666.0,A,725.0,A
2016-03-19 00:00:00+00:00,702.0,A,08103940,589.0,A,639.0,A
2016-03-20 00:00:00+00:00,621.0,A,08103940,531.0,A,579.0,A
2016-03-21 00:00:00+00:00,559.0,A,08103940,509.0,A,538.0,A
2016-03-22 00:00:00+00:00,526.0,A,08103940,478.0,A,509.0,A
2016-03-23 00:00:00+00:00,500.0,A,08103940,462.0,A,487.0,A
2016-03-24 00:00:00+00:00,526.0,A,08103940,449.0,A,487.0,A
2016-03-25 00:00:00+00:00,522.0,A,08103940,453.0,A,491.0,A
2016-03-26 00:00:00+00:00,458.0,A,08103940,406.0,A,435.0,A
2016-03-27 00:00:00+00:00,422.0,A,08103940,370.0,A,402.0,A
2016-03-28 00:00:00+00:00,395.0,A,08103940,349.0,A,378.0,A
2016-03-29 00:00:00+00:00,370.0,A,08103940,352.0,A,366.0,A
2016-03-30 00:00:00+00:00,388.0,A,08103940,355.0,A,370.0,A
2016-03-31 00:00:00+00:00,388.0,A,08103940,344.0,A,373.0,A
2016-04-01 00:00:00+00:00,406.0,A,08103940,327.0,A,371.0,A
2016-04-02 00:00:00+00:00,395.0,A,08103940,341.0,A,377.0,A
2016-04-03 00:00:00+00:00,355.0,A,08103940,325.0,A,340.0,A
2016-04-04 00:00:00+00:00,330.0,A,08103940,299.0,A,320.0,A
2016-04-05 00:00:00+00:00,314.0,A,08103940,294.0,A,305.0,A
2016-04-06 00:00:00+00:00,301.0,A,08103940,263.0,A,288.0,A
2016-04-07 00:00:00+00:00,289.0,A,08103940,267.0,A,281.0,A
2016-04-08 00:00:00+00:00,276.0,A,08103940,246.0,A,266.0,A
2016-04-09 00:00:00+00:00,267.0,A,08103940,249.0,A,259.0,A
2016-04-10 00:00:00+00:00,274.0,A,08103940,260.0,A,269.0,A
2016-04-11 00:00:00+00:00,274.0,A,08103940,249.0,A,269.0,A
2016-04-12 00:00:00+00:00,267.0,A,08103940,223.0,A,243.0,A
2016-04-13 00:00:00+00:00,333.0,A,08103940,236.0,A,294.0,A
2016-04-14 00:00:00+00:00,333.0,A,08103940,281.0,A,304.0,A
2016-04-15 00:00:00+00:00,296.0,A,08103940,260.0,A,283.0,A
2016-04-16 00:00:00+00:00,276.0,A,08103940,239.0,A,261.0,A
2016-04-17 00:00:00+00:00,2270.0,A,08103940,242.0,A,596.0,A
2016-04-18 00:00:00+00:00,4060.0,A,08103940,1630.0,A,2800.0,A
2016-04-19 00:00:00+00:00,1840.0,A,08103940,1150.0,A,1540.0,A
2016-04-20 00:00:00+00:00,4180.0,A,08103940,957.0,A,1950.0,A
2016-04-21 00:00:00+00:00,3980.0,A,08103940,1650.0,A,2230.0,A
2016-04-22 00:00:00+00:00,2090.0,A,08103940,1240.0,A,1660.0,A
2016-04-23 00:00:00+00:00,1240.0,A,08103940,829.0,A,993.0,A
2016-04-24 00:00:00+00:00,829.0,A,08103940,678.0,A,740.0,A
2016-04-25 00:00:00+00:00,678.0,A,08103940,594.0,A,632.0,A
2016-04-26 00:00:00+00:00,594.0,A,08103940,526.0,A,557.0,A
2016-04-27 00:00:00+00:00,2180.0,A,08103940,513.0,A,1220.0,A
2016-04-28 00:00:00+00:00,1150.0,A,08103940,621.0,A,815.0,A
2016-04-29 00:00:00+00:00,621.0,A,08103940,522.0,A,570.0,A
2016-04-30 00:00:00+00:00,10600.0,A,08103940,578.0,A,4140.0,A
2016-05-01 00:00:00+00:00,1690.0,A,08103940,965.0,A,1270.0,A
2016-05-02 00:00:00+00:00,965.0,A,08103940,770.0,A,834.0,A
2016-05-03 00:00:00+00:00,783.0,A,08103940,696.0,A,751.0,A
2016-05-04 00:00:00+00:00,726.0,A,08103940,599.0,A,666.0,A
2016-05-05 00:00:00+00:00,621.0,A,08103940,513.0,A,577.0,A
2016-05-06 00:00:00+00:00,545.0,A,08103940,496.0,A,520.0,A
2016-05-07 00:00:00+00:00,500.0,A,08103940,453.0,A,477.0,A
2016-05-08 00:00:00+00:00,462.0,A,08103940,425.0,A,452.0,A
2016-05-09 00:00:00+00:00,458.0,A,08103940,418.0,A,446.0,A
2016-05-10 00:00:00+00:00,458.0,A,08103940,366.0,A,420.0,A
2016-05-11 00:00:00+00:00,5720.0,A,08103940,453.0,A,3230.0,A
2016-05-12 00:00:00+00:00,2270.0,A,08103940,950.0,A,1370.0,A
2016-05-13 00:00:00+00:00,950.0,A,08103940,714.0,A,808.0,A
2016-05-14 00:00:00+00:00,6690.0,A,08103940,605.0,A,1190.0,A
2016-05-15 00:00:00+00:00,6490.0,A,08103940,935.0,A,1860.0,A
2016-05-16 00:00:00+00:00,935.0,A,08103940,708.0,A,789.0,A
2016-05-17 00:00:00+00:00,708.0,A,08103940,589.0,A,659.0,A
2016-05-18 00:00:00+00:00,638.0,A,08103940,573.0,A,616.0,A
2016-05-19 00:00:00+00:00,6050.0,A,08103940,578.0,A,3070.0,A
2016-05-20 00:00:00+00:00,4990.0,A,08103940,1720.0,A,2940.0,A
2016-05-21 00:00:00+00:00,1720.0,A,08103940,1420.0,A,1540.0,A
2016-05-22 00:00:00+00:00,1420.0,A,08103940,1190.0,A,1290.0,A
2016-05-23 00:00:00+00:00,1420.0,A,08103940,1180.0,A,1290.0,A
2016-05-24 00:00:00+00:00,1180.0,A,08103940,1030.0,A,1110.0,A
2016-05-25 00:00:00+00:00,1030.0,A,08103940,899.0,A,959.0,A
2016-05-26 00:00:00+00:00,972.0,A,08103940,836.0,A,907.0,A
2016-05-27 00:00:00+00:00,1690.0,A,08103940,885.0,A,1220.0,A
2016-05-28 00:00:00+00:00,1440.0,A,08103940,1030.0,A,1270.0,A
2016-05-29 00:00:00+00:00,1070.0,A,08103940,816.0,A,923.0,A
2016-05-30 00:00:00+00:00,2300.0,A,08103940,732.0,A,1230.0,A
2016-05-31 00:00:00+00:00,2300.0,A,08103940,1270.0,A,1580.0,A
2016-06-01 00:00:00+00:00,1280.0,A,08103940,1200.0,A,1240.0,A
2016-06-02 00:00:00+00:00,12700.0,A,08103940,1280.0,A,4440.0,A
2016-06-03 00:00:00+00:00,16900.0,A,08103940,4210.0,A,10100.0,A
2016-06-04 00:00:00+00:00,8970.0,A,08103940,3540.0,A,5520.0,A
2016-06-05 00:00:00+00:00,3540.0,A,08103940,2300.0,A,2840.0,A
2016-06-06 00:00:00+00:00,2300.0,A,08103940,1700.0,A,1970.0,A
2016-06-07 00:00:00+00:00,1700.0,A,08103940,1510.0,A,1610.0,A
2016-06-08 00:00:00+00:00,1510.0,A,08103940,1350.0,A,1430.0,A
2016-06-09 00:00:00+00:00,1350.0,A,08103940,1150.0,A,1240.0,A
2016-06-10 00:00:00+00:00,1150.0,A,08103940,1010.0,A,1080.0,A
2016-06-11 00:00:00+00:00,1010.0,A,08103940,864.0,A,952.0,A
2016-06-12 00:00:00+00:00,899.0,A,08103940,809.0,A,853.0,A
2016-06-13 00:00:00+00:00,809.0,A,08103940,745.0,A,781.0,A
2016-06-14 00:00:00+00:00,745.0,A,08103940,672.0,A,709.0,A
2016-06-15 00:00:00+00:00,672.0,A,08103940,621.0,A,646.0,A
2016-06-16 00:00:00+00:00,627.0,A,08103940,559.0,A,591.0,A
2016-06-17 00:00:00+00:00,559.0,A,08103940,504.0,A,531.0,A
2016-06-18 00:00:00+00:00,504.0,A,08103940,458.0,A,485.0,A
2016-06-19 00:00:00+00:00,466.0,A,08103940,414.0,A,448.0,A
2016-06-20 00:00:00+00:00,433.0,A,08103940,402.0,A,418.0,A
2016-06-21 00:00:00+00:00,402.0,A,08103940,373.0,A,388.0,A
2016-06-22 00:00:00+00:00,373.0,A,08103940,346.0,A,362.0,A
2016-06-23 00:00:00+00:00,352.0,A,08103940,325.0,A,341.0,A
2016-06-24 00:00:00+00:00,330.0,A,08103940,304.0,A,321.0,A
2016-06-25 00:00:00+00:00,312.0,A,08103940,294.0,A,306.0,A
2016-06-26 00:00:00+00:00,301.0,A,08103940,276.0,A,297.0,A
2016-06-27 00:00:00+00:00,291.0,A,08103940,276.0,A,285.0,A
2016-06-28 00:00:00+00:00,422.0,A,08103940,232.0,A,285.0,A
2016-06-29 00:00:00+00:00,504.0,A,08103940,289.0,A,357.0,A
2016-06-30 00:00:00+00:00,487.0,A,08103940,317.0,A,375.0,A
2016-07-01 00:00:00+00:00,317.0,A,08103940,256.0,A,289.0,A
2016-07-02 00:00:00+00:00,270.0,A,08103940,226.0,A,249.0,A
2016-07-03 00:00:00+00:00,236.0,A,08103940,193.0,A,216.0,A
2016-07-04 00:00:00+00:00,210.0,A,08103940,182.0,A,198.0,A
2016-07-05 00:00:00+00:00,193.0,A,08103940,171.0,A,182.0,A
2016-07-06 00:00:00+00:00,179.0,A,08103940,151.0,A,167.0,A
2016-07-07 00:00:00+00:00,163.0,A,08103940,143.0,A,155.0,A
2016-07-08 00:00:00+00:00,153.0,A,08103940,133.0,A,147.0,A
2016-07-09 00:00:00+00:00,143.0,A,08103940,116.0,A,137.0,A
2016-07-10 00:00:00+00:00,864.0,A,08103940,121.0,A,543.0,A
2016-07-11 00:00:00+00:00,410.0,A,08103940,187.0,A,263.0,A
2016-07-12 00:00:00+00:00,187.0,A,08103940,147.0,A,163.0,A
2016-07-13 00:00:00+00:00,149.0,A,08103940,127.0,A,139.0,A
2016-07-14 00:00:00+00:00,134.0,A,08103940,114.0,A,129.0,A
2016-07-15 00:00:00+00:00,125.0,A,08103940,108.0,A,120.0,A
2016-07-16 00:00:00+00:00,118.0,A,08103940,108.0,A,114.0,A
2016-07-17 00:00:00+00:00,112.0,A,08103940,103.0,A,109.0,A
2016-07-18 00:00:00+00:00,106.0,A,08103940,89.9,A,104.0,A
2016-07-19 00:00:00+00:00,105.0,A,08103940,86.1,A,101.0,A
2016-07-20 00:00:00+00:00,101.0,A,08103940,80.4,A,98.0,A
2016-07-21 00:00:00+00:00,97.7,A,08103940,80.4,A,93.9,A
2016-07-22 00:00:00+00:00,93.7,A,08103940,77.7,A,88.3,A
2016-07-23 00:00:00+00:00,88.0,A,08103940,63.7,A,82.9,A
2016-07-24 00:00:00+00:00,83.2,A,08103940,63.7,A,77.9,A
2016-07-25 00:00:00+00:00,77.7,A,08103940,52.8,A,72.6,A
2016-07-26 00:00:00+00:00,80.4,A,08103940,55.7,A,73.6,A
2016-07-27 00:00:00+00:00,109.0,A,08103940,63.7,A,90.6,A
2016-07-28 00:00:00+00:00,89.9,A,08103940,70.3,A,79.9,A
2016-07-29 00:00:00+00:00,75.0,A,08103940,65.8,A,73.5,A
2016-07-30 00:00:00+00:00,72.6,A,08103940,55.7,A,68.6,A
2016-07-31 00:00:00+00:00,68.0,A,08103940,54.7,A,62.2,A
2016-08-01 00:00:00+00:00,61.6,A,08103940,50.9,A,57.9,A
2016-08-02 00:00:00+00:00,57.6,A,08103940,51.9,A,55.4,A
2016-08-03 00:00:00+00:00,55.7,A,08103940,50.0,A,53.6,A
2016-08-04 00:00:00+00:00,53.7,A,08103940,43.2,A,51.8,A
