datetime,00060_Maximum,00060_Maximum_cd,site_no,00060_Minimum,00060_Minimum_cd,00060_Mean,00060_Mean_cd
1970-01-01 00:00:00+00:00,,,07233500,,,0.6,A
1970-01-02 00:00:00+00:00,,,07233500,,,0.5,A
1970-01-03 00:00:00+00:00,,,07233500,,,0.4,A
1970-01-04 00:00:00+00:00,,,07233500,,,0.35,A
1970-01-05 00:00:00+00:00,,,07233500,,,0.3,A
1970-01-06 00:00:00+00:00,,,07233500,,,0.25,A
1970-01-07 00:00:00+00:00,,,07233500,,,0.2,A
1970-01-08 00:00:00+00:00,,,07233500,,,0.1,A
1970-01-09 00:00:00+00:00,,,07233500,,,0.07,A
1970-01-10 00:00:00+00:00,,,07233500,,,0.07,A
1970-01-11 00:00:00+00:00,,,07233500,,,0.12,A
1970-01-12 00:00:00+00:00,,,07233500,,,0.25,A
1970-01-13 00:00:00+00:00,,,07233500,,,0.16,A
1970-01-14 00:00:00+00:00,,,07233500,,,0.09,A
1970-01-15 00:00:00+00:00,,,07233500,,,0.12,A
1970-01-16 00:00:00+00:00,,,07233500,,,0.02,A
1970-01-17 00:00:00+00:00,,,07233500,,,0.0,A
1970-01-18 00:00:00+00:00,,,07233500,,,0.0,A
1970-01-19 00:00:00+00:00,,,07233500,,,0.0,A
1970-01-20 00:00:00+00:00,,,07233500,,,0.0,A
1970-01-21 00:00:00+00:00,,,07233500,,,0.0,A
1970-01-22 00:00:00+00:00,,,07233500,,,0.01,A
1970-01-23 00:00:00+00:00,,,07233500,,,0.27,A
1970-01-24 00:00:00+00:00,,,07233500,,,0.23,A
1970-01-25 00:00:00+00:00,,,07233500,,,0.1,A
1970-01-26 00:00:00+00:00,,,07233500,,,0.1,A
1970-01-27 00:00:00+00:00,,,07233500,,,0.23,A
1970-01-28 00:00:00+00:00,,,07233500,,,0.18,A
1970-01-29 00:00:00+00:00,,,07233500,,,0.08,A
1970-01-30 00:00:00+00:00,,,07233500,,,0.05,A
1970-01-31 00:00:00+00:00,,,07233500,,,0.05,A
1970-02-01 00:00:00+00:00,,,07233500,,,0.12,A
1970-02-02 00:00:00+00:00,,,07233500,,,0.1,A
1970-02-03 00:00:00+00:00,,,07233500,,,0.12,A
1970-02-04 00:00:00+00:00,,,07233500,,,0.16,A
