datetime,00060_Mean,00060_Mean_cd,site_no
1970-01-01 00:00:00+00:00,0.03,A,08187500
1970-01-02 00:00:00+00:00,0.02,A,08187500
1970-01-03 00:00:00+00:00,0.03,A,08187500
1970-01-04 00:00:00+00:00,0.03,A,08187500
1970-01-05 00:00:00+00:00,0.35,A,08187500
1970-01-06 00:00:00+00:00,0.06,A,08187500
1970-01-07 00:00:00+00:00,0.03,A,08187500
1970-01-08 00:00:00+00:00,0.02,A,08187500
1970-01-09 00:00:00+00:00,0.02,A,08187500
1970-01-10 00:00:00+00:00,0.02,A,08187500
1970-01-11 00:00:00+00:00,0.03,A,08187500
1970-01-12 00:00:00+00:00,0.03,A,08187500
1970-01-13 00:00:00+00:00,0.03,A,08187500
1970-01-14 00:00:00+00:00,0.04,A,08187500
1970-01-15 00:00:00+00:00,0.03,A,08187500
1970-01-16 00:00:00+00:00,57.0,A,08187500
1970-01-17 00:00:00+00:00,5.9,A,08187500
1970-01-18 00:00:00+00:00,1.5,A,08187500
1970-01-19 00:00:00+00:00,0.62,A,08187500
1970-01-20 00:00:00+00:00,0.46,A,08187500
1970-01-21 00:00:00+00:00,0.28,A,08187500
1970-01-22 00:00:00+00:00,0.24,A,08187500
1970-01-23 00:00:00+00:00,0.21,A,08187500
1970-01-24 00:00:00+00:00,0.21,A,08187500
1970-01-25 00:00:00+00:00,0.21,A,08187500
1970-01-26 00:00:00+00:00,0.21,A,08187500
1970-01-27 00:00:00+00:00,0.15,A,08187500
1970-01-28 00:00:00+00:00,0.13,A,08187500
1970-01-29 00:00:00+00:00,0.11,A,08187500
1970-01-30 00:00:00+00:00,0.07,A,08187500
1970-01-31 00:00:00+00:00,0.07,A,08187500
1970-02-01 00:00:00+00:00,0.13,A,08187500
1970-02-02 00:00:00+00:00,0.13,A,08187500
1970-02-03 00:00:00+00:00,0.09,A,08187500
1970-02-04 00:00:00+00:00,0.07,A,08187500
1970-02-05 00:00:00+00:00,0.09,A,08187500
1970-02-06 00:00:00+00:00,0.16,A,08187500
1970-02-07 00:00:00+00:00,1.5,A,08187500
1970-02-08 00:00:00+00:00,0.56,A,08187500
1970-02-09 00:00:00+00:00,0.21,A,08187500
1970-02-10 00:00:00+00:00,0.11,A,08187500
1970-02-11 00:00:00+00:00,0.11,A,08187500
1970-02-12 00:00:00+00:00,0.11,A,08187500
1970-02-13 00:00:00+00:00,0.11,A,08187500
1970-02-14 00:00:00+00:00,0.18,A,08187500
1970-02-15 00:00:00+00:00,0.11,A,08187500
1970-02-16 00:00:00+00:00,0.11,A,08187500
1970-02-17 00:00:00+00:00,0.11,A,08187500
1970-02-18 00:00:00+00:00,0.11,A,08187500
1970-02-19 00:00:00+00:00,0.11,A,08187500
1970-02-20 00:00:00+00:00,0.09,A,08187500
1970-02-21 00:00:00+00:00,0.09,A,08187500
1970-02-22 00:00:00+00:00,0.11,A,08187500
1970-02-23 00:00:00+00:00,0.58,A,08187500
1970-02-24 00:00:00+00:00,3.1,A,08187500
1970-02-25 00:00:00+00:00,0.88,A,08187500
1970-02-26 00:00:00+00:00,0.41,A,08187500
1970-02-27 00:00:00+00:00,0.28,A,08187500
1970-02-28 00:00:00+00:00,0.32,A,08187500
1970-03-01 00:00:00+00:00,0.32,A,08187500
1970-03-02 00:00:00+00:00,0.28,A,08187500
1970-03-03 00:00:00+00:00,0.28,A,08187500
1970-03-04 00:00:00+00:00,0.24,A,08187500
1970-03-05 00:00:00+00:00,0.24,A,08187500
1970-03-06 00:00:00+00:00,0.21,A,08187500
1970-03-07 00:00:00+00:00,0.91,A,08187500
1970-03-08 00:00:00+00:00,0.51,A,08187500
1970-03-09 00:00:00+00:00,0.28,A,08187500
1970-03-10 00:00:00+00:00,0.69,A,08187500
1970-03-11 00:00:00+00:00,39.0,A,08187500
1970-03-12 00:00:00+00:00,2.3,A,08187500
1970-03-13 00:00:00+00:00,0.41,A,08187500
1970-03-14 00:00:00+00:00,0.24,A,08187500
1970-03-15 00:00:00+00:00,0.21,A,08187500
1970-03-16 00:00:00+00:00,0.21,A,08187500
1970-03-17 00:00:00+00:00,4.7,A,08187500
1970-03-18 00:00:00+00:00,1.9,A,08187500
1970-03-19 00:00:00+00:00,0.56,A,08187500
1970-03-20 00:00:00+00:00,0.28,A,08187500
1970-03-21 00:00:00+00:00,0.24,A,08187500
1970-03-22 00:00:00+00:00,0.24,A,08187500
1970-03-23 00:00:00+00:00,0.18,A,08187500
1970-03-24 00:00:00+00:00,0.18,A,08187500
