datetime,00060_Mean,00060_Mean_cd,site_no
2020-01-16 00:00:00+00:00,623.0,A,08037180
2020-01-17 00:00:00+00:00,629.0,A,08037180
2020-01-18 00:00:00+00:00,615.0,A,08037180
2020-01-19 00:00:00+00:00,599.0,A,08037180
2020-01-20 00:00:00+00:00,560.0,A,08037180
2020-01-21 00:00:00+00:00,515.0,A,08037180
2020-01-22 00:00:00+00:00,507.0,A,08037180
2020-01-23 00:00:00+00:00,711.0,A,08037180
2020-01-24 00:00:00+00:00,891.0,A,08037180
2020-01-25 00:00:00+00:00,839.0,A,08037180
2020-01-26 00:00:00+00:00,793.0,A,08037180
2020-01-27 00:00:00+00:00,786.0,A,08037180
2020-01-28 00:00:00+00:00,809.0,A,08037180
2020-01-29 00:00:00+00:00,863.0,A,08037180
2020-01-30 00:00:00+00:00,881.0,A,08037180
2020-01-31 00:00:00+00:00,852.0,A,08037180
2020-02-01 00:00:00+00:00,804.0,A,08037180
2020-02-02 00:00:00+00:00,761.0,A,08037180
2020-02-03 00:00:00+00:00,741.0,A,08037180
2020-02-04 00:00:00+00:00,727.0,A,08037180
2020-02-05 00:00:00+00:00,683.0,A,08037180
2020-02-06 00:00:00+00:00,623.0,A,08037180
2020-02-07 00:00:00+00:00,574.0,A,08037180
2020-02-08 00:00:00+00:00,542.0,A,08037180
2020-02-09 00:00:00+00:00,548.0,A,08037180
2020-02-10 00:00:00+00:00,595.0,A,08037180
2020-02-11 00:00:00+00:00,738.0,A,08037180
2020-02-12 00:00:00+00:00,1500.0,A,08037180
2020-02-13 00:00:00+00:00,2150.0,A,08037180
2020-02-14 00:00:00+00:00,2310.0,A,08037180
2020-02-15 00:00:00+00:00,2460.0,A,08037180
2020-02-16 00:00:00+00:00,2490.0,A,08037180
2020-02-17 00:00:00+00:00,2420.0,A,08037180
2020-02-18 00:00:00+00:00,2490.0,A,08037180
2020-02-19 00:00:00+00:00,3020.0,A,08037180
2020-02-20 00:00:00+00:00,4200.0,A,08037180
2020-02-21 00:00:00+00:00,5420.0,A,08037180
2020-02-22 00:00:00+00:00,5980.0,A,08037180
2020-02-23 00:00:00+00:00,6210.0,A,08037180
2020-02-24 00:00:00+00:00,6610.0,A,08037180
2020-02-25 00:00:00+00:00,8160.0,A,08037180
2020-02-26 00:00:00+00:00,8560.0,A,08037180
2020-02-27 00:00:00+00:00,7840.0,A,08037180
2020-02-28 00:00:00+00:00,6820.0,A,08037180
2020-02-29 00:00:00+00:00,5870.0,A,08037180
2020-03-01 00:00:00+00:00,5060.0,A,08037180
