datetime,00060_Mean,00060_Mean_cd,site_no
2019-03-06 00:00:00+00:00,46.5,A,07332605
2019-03-07 00:00:00+00:00,47.9,A,07332605
2019-03-08 00:00:00+00:00,50.6,A,07332605
2019-03-09 00:00:00+00:00,377.0,A,07332605
2019-03-10 00:00:00+00:00,141.0,A,07332605
2019-03-11 00:00:00+00:00,112.0,A,07332605
2019-03-12 00:00:00+00:00,112.0,A,07332605
2019-03-13 00:00:00+00:00,1750.0,A,07332605
2019-03-14 00:00:00+00:00,394.0,A,07332605
2019-03-15 00:00:00+00:00,104.0,A,07332605
2019-03-16 00:00:00+00:00,81.8,A,07332605
2019-03-17 00:00:00+00:00,73.1,A,07332605
2019-03-18 00:00:00+00:00,66.7,A,07332605
2019-03-19 00:00:00+00:00,60.8,A,07332605
2019-03-20 00:00:00+00:00,55.1,A,07332605
2019-03-21 00:00:00+00:00,50.3,A,07332605
2019-03-22 00:00:00+00:00,46.3,A,07332605
2019-03-23 00:00:00+00:00,43.4,A,07332605
2019-03-24 00:00:00+00:00,125.0,A,07332605
2019-03-25 00:00:00+00:00,572.0,"A, e",07332605
2019-03-26 00:00:00+00:00,93.9,"A, e",07332605
2019-03-27 00:00:00+00:00,65.8,A,07332605
2019-03-28 00:00:00+00:00,51.9,A,07332605
2019-03-29 00:00:00+00:00,45.7,A,07332605
2019-03-30 00:00:00+00:00,43.2,A,07332605
2019-03-31 00:00:00+00:00,38.6,A,07332605
2019-04-01 00:00:00+00:00,34.4,A,07332605
2019-04-02 00:00:00+00:00,33.2,A,07332605
2019-04-03 00:00:00+00:00,30.7,A,07332605
2019-04-04 00:00:00+00:00,30.7,A,07332605
2019-04-05 00:00:00+00:00,34.0,A,07332605
2019-04-06 00:00:00+00:00,36.3,A,07332605
2019-04-07 00:00:00+00:00,63.5,A,07332605
2019-04-08 00:00:00+00:00,76.1,A,07332605
2019-04-09 00:00:00+00:00,48.5,A,07332605
2019-04-10 00:00:00+00:00,29.9,A,07332605
2019-04-11 00:00:00+00:00,21.8,A,07332605
2019-04-12 00:00:00+00:00,16.5,A,07332605
2019-04-13 00:00:00+00:00,2430.0,A,07332605
2019-04-14 00:00:00+00:00,3270.0,A,07332605
2019-04-15 00:00:00+00:00,213.0,A,07332605
2019-04-16 00:00:00+00:00,94.6,A,07332605
2019-04-17 00:00:00+00:00,75.2,A,07332605
2019-04-18 00:00:00+00:00,2420.0,A,07332605
2019-04-19 00:00:00+00:00,219.0,A,07332605
2019-04-20 00:00:00+00:00,98.6,A,07332605
2019-04-21 00:00:00+00:00,75.8,A,07332605
2019-04-22 00:00:00+00:00,60.9,A,07332605
2019-04-23 00:00:00+00:00,51.6,A,07332605
2019-04-24 00:00:00+00:00,616.0,A,07332605
2019-04-25 00:00:00+00:00,882.0,A,07332605
2019-04-26 00:00:00+00:00,139.0,A,07332605
