datetime,00060_Maximum,00060_Maximum_cd,site_no,00060_Minimum,00060_Minimum_cd,00060_Mean,00060_Mean_cd
2014-11-19 00:00:00+00:00,22.0,A,08105883,16.1,A,20.7,A
2014-11-20 00:00:00+00:00,22.0,A,08105883,18.0,A,20.2,A
2014-11-21 00:00:00+00:00,82.6,A,08105883,14.9,A,29.6,A
2014-11-22 00:00:00+00:00,449.0,A,08105883,33.8,A,125.0,A
2014-11-23 00:00:00+00:00,436.0,A,08105883,184.0,A,292.0,A
2014-11-24 00:00:00+00:00,184.0,A,08105883,90.1,A,130.0,A
2014-11-25 00:00:00+00:00,91.7,A,08105883,59.1,A,71.2,A
2014-11-26 00:00:00+00:00,59.1,A,08105883,48.5,A,53.4,A
2014-11-27 00:00:00+00:00,48.5,A,08105883,40.9,A,44.2,A
2014-11-28 00:00:00+00:00,40.9,A,08105883,34.5,A,39.0,A
2014-11-29 00:00:00+00:00,36.9,A,08105883,30.7,A,35.2,A
2014-11-30 00:00:00+00:00,36.1,A,08105883,30.0,A,33.6,A
2014-12-01 00:00:00+00:00,33.0,A,08105883,26.3,A,30.7,A
2014-12-02 00:00:00+00:00,29.2,A,08105883,27.0,A,28.5,A
2014-12-03 00:00:00+00:00,28.5,A,08105883,27.7,A,28.0,A
2014-12-04 00:00:00+00:00,28.5,A,08105883,27.0,A,27.8,A
2014-12-05 00:00:00+00:00,29.2,A,08105883,27.0,A,28.3,A
2014-12-06 00:00:00+00:00,27.7,A,08105883,24.8,A,26.4,A
2014-12-07 00:00:00+00:00,26.3,A,08105883,24.8,A,25.6,A
2014-12-08 00:00:00+00:00,25.5,A,08105883,24.1,A,25.3,A
2014-12-09 00:00:00+00:00,25.5,A,08105883,23.4,A,24.5,A
2014-12-10 00:00:00+00:00,24.1,A,08105883,23.4,A,24.0,A
2014-12-11 00:00:00+00:00,27.7,A,08105883,23.4,A,25.8,A
2014-12-12 00:00:00+00:00,30.7,A,08105883,24.1,A,27.0,A
2014-12-13 00:00:00+00:00,27.7,A,08105883,22.0,A,26.8,A
2014-12-14 00:00:00+00:00,27.0,A,08105883,20.7,A,25.7,A
2014-12-15 00:00:00+00:00,27.7,A,08105883,23.4,A,26.2,A
2014-12-16 00:00:00+00:00,25.5,A,08105883,22.0,A,24.4,A
2014-12-17 00:00:00+00:00,24.1,A,08105883,19.3,A,23.8,A
2014-12-18 00:00:00+00:00,24.8,A,08105883,20.7,A,23.4,A
2014-12-19 00:00:00+00:00,33.8,A,08105883,18.7,A,26.4,A
2014-12-20 00:00:00+00:00,29.2,A,08105883,26.3,A,28.2,A
2014-12-21 00:00:00+00:00,27.0,A,08105883,20.7,A,25.6,A
2014-12-22 00:00:00+00:00,27.0,A,08105883,20.7,A,24.9,A
2014-12-23 00:00:00+00:00,25.5,A,08105883,19.3,A,23.7,A
2014-12-24 00:00:00+00:00,23.4,A,08105883,18.0,A,22.3,A
2014-12-25 00:00:00+00:00,22.0,A,08105883,16.1,A,20.6,A
2014-12-26 00:00:00+00:00,23.4,A,08105883,17.4,A,22.1,A
2014-12-27 00:00:00+00:00,23.4,A,08105883,16.1,A,21.6,A
2014-12-28 00:00:00+00:00,22.7,A,08105883,15.5,A,20.8,A
2014-12-29 00:00:00+00:00,22.0,A,08105883,18.0,A,21.2,A
2014-12-30 00:00:00+00:00,22.0,A,08105883,18.0,A,21.0,A
2014-12-31 00:00:00+00:00,20.7,A,08105883,17.4,A,19.9,A
2015-01-01 00:00:00+00:00,37.7,A,08105883,18.0,A,30.4,A
2015-01-02 00:00:00+00:00,39.3,A,08105883,32.2,A,37.3,A
2015-01-03 00:00:00+00:00,144.0,A,08105883,34.5,A,116.0,A
2015-01-04 00:00:00+00:00,108.0,A,08105883,55.4,A,78.2,A
2015-01-05 00:00:00+00:00,59.1,A,08105883,44.2,A,51.0,A
2015-01-06 00:00:00+00:00,45.9,A,08105883,38.5,A,42.6,A
2015-01-07 00:00:00+00:00,40.9,A,08105883,31.5,A,37.0,A
2015-01-08 00:00:00+00:00,33.0,A,08105883,30.0,A,32.1,A
2015-01-09 00:00:00+00:00,32.2,A,08105883,27.7,A,31.5,A
2015-01-10 00:00:00+00:00,70.0,A,08105883,27.0,A,33.2,A
2015-01-11 00:00:00+00:00,117.0,A,08105883,70.0,A,109.0,A
2015-01-12 00:00:00+00:00,101.0,A,08105883,62.0,A,78.8,A
2015-01-13 00:00:00+00:00,63.0,A,08105883,46.8,A,54.9,A
2015-01-14 00:00:00+00:00,50.2,A,08105883,42.6,A,46.4,A
2015-01-15 00:00:00+00:00,44.2,A,08105883,40.1,A,42.9,A
2015-01-16 00:00:00+00:00,40.9,A,08105883,35.3,A,39.2,A
2015-01-17 00:00:00+00:00,38.5,A,08105883,33.8,A,37.3,A
2015-01-18 00:00:00+00:00,39.3,A,08105883,33.0,A,37.4,A
2015-01-19 00:00:00+00:00,36.1,A,08105883,29.2,A,34.4,A
2015-01-20 00:00:00+00:00,35.3,A,08105883,32.2,A,33.4,A
2015-01-21 00:00:00+00:00,38.5,A,08105883,26.3,A,32.7,A
2015-01-22 00:00:00+00:00,579.0,A,08105883,32.2,A,331.0,A
2015-01-23 00:00:00+00:00,408.0,A,08105883,250.0,A,321.0,A
2015-01-24 00:00:00+00:00,258.0,A,08105883,189.0,A,217.0,A
2015-01-25 00:00:00+00:00,192.0,A,08105883,113.0,A,141.0,A
2015-01-26 00:00:00+00:00,115.0,A,08105883,84.1,A,98.0,A
2015-01-27 00:00:00+00:00,85.6,A,08105883,71.1,A,78.3,A
2015-01-28 00:00:00+00:00,72.1,A,08105883,59.1,A,67.5,A
2015-01-29 00:00:00+00:00,65.0,A,08105883,56.3,A,61.0,A
2015-01-30 00:00:00+00:00,57.2,A,08105883,48.5,A,53.5,A
2015-01-31 00:00:00+00:00,60.1,A,08105883,45.9,A,53.0,A
2015-02-01 00:00:00+00:00,64.0,A,08105883,51.0,A,60.3,A
2015-02-02 00:00:00+00:00,57.2,A,08105883,47.6,A,51.7,A
2015-02-03 00:00:00+00:00,57.2,A,08105883,46.8,A,51.3,A
2015-02-04 00:00:00+00:00,59.1,A,08105883,51.0,A,56.2,A
2015-02-05 00:00:00+00:00,54.6,A,08105883,46.8,A,50.8,A
2015-02-06 00:00:00+00:00,49.3,A,08105883,40.9,A,47.2,A
2015-02-07 00:00:00+00:00,47.6,A,08105883,37.7,A,43.9,A
2015-02-08 00:00:00+00:00,46.8,A,08105883,38.5,A,44.0,A
2015-02-09 00:00:00+00:00,45.1,A,08105883,38.5,A,43.2,A
2015-02-10 00:00:00+00:00,42.6,A,08105883,35.3,A,40.8,A
2015-02-11 00:00:00+00:00,41.8,A,08105883,35.3,A,40.1,A
2015-02-12 00:00:00+00:00,40.1,A,08105883,33.0,A,38.0,A
2015-02-13 00:00:00+00:00,37.7,A,08105883,33.8,A,36.9,A
2015-02-14 00:00:00+00:00,39.3,A,08105883,35.3,A,37.2,A
2015-02-15 00:00:00+00:00,37.7,A,08105883,30.7,A,36.1,A
2015-02-16 00:00:00+00:00,37.7,A,08105883,30.0,A,34.3,A
2015-02-17 00:00:00+00:00,34.5,A,08105883,30.7,A,34.0,A
2015-02-18 00:00:00+00:00,34.5,A,08105883,28.5,A,33.3,A
2015-02-19 00:00:00+00:00,34.5,A,08105883,26.3,A,31.6,A
2015-02-20 00:00:00+00:00,33.8,A,08105883,26.3,A,29.8,A
2015-02-21 00:00:00+00:00,35.3,A,08105883,27.0,A,31.7,A
2015-02-22 00:00:00+00:00,33.0,A,08105883,24.1,A,31.3,A
2015-02-23 00:00:00+00:00,30.0,A,08105883,22.7,A,28.5,A
2015-02-24 00:00:00+00:00,31.5,A,08105883,25.5,A,29.7,A
2015-02-25 00:00:00+00:00,31.5,A,08105883,27.0,A,30.5,A
2015-02-26 00:00:00+00:00,30.7,A,08105883,26.3,A,29.7,A
2015-02-27 00:00:00+00:00,30.0,A,08105883,23.4,A,27.7,A
2015-02-28 00:00:00+00:00,29.2,A,08105883,26.3,A,27.9,A
2015-03-01 00:00:00+00:00,33.0,A,08105883,27.0,A,31.1,A
2015-03-02 00:00:00+00:00,33.8,A,08105883,30.0,A,33.3,A
2015-03-03 00:00:00+00:00,33.8,A,08105883,30.7,A,33.1,A
2015-03-04 00:00:00+00:00,46.8,A,08105883,32.2,A,35.5,A
2015-03-05 00:00:00+00:00,76.2,A,08105883,37.7,A,63.8,A
2015-03-06 00:00:00+00:00,66.0,A,08105883,46.8,A,55.1,A
2015-03-07 00:00:00+00:00,50.2,A,08105883,41.8,A,46.3,A
2015-03-08 00:00:00+00:00,44.2,A,08105883,40.1,A,43.2,A
2015-03-09 00:00:00+00:00,984.0,A,08105883,40.9,A,518.0,A
2015-03-10 00:00:00+00:00,543.0,A,08105883,319.0,A,404.0,A
2015-03-11 00:00:00+00:00,337.0,A,08105883,258.0,A,303.0,A
2015-03-12 00:00:00+00:00,266.0,A,08105883,160.0,A,215.0,A
